epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,2209.97,0.57749,0.37792,0.8745,0.9504,0.84385,0.89732,0.75694,0.4704,0.3101,0.83892,0.000250266,0.000250266,0.000250266
368,2217.68,0.57648,0.37254,0.86695,0.94986,0.84932,0.89335,0.75946,0.45429,0.3088,0.83164,0.000248466,0.000248466,0.000248466
369,2224.78,0.57421,0.37328,0.89135,0.95976,0.84935,0.89503,0.76035,0.45819,0.30851,0.83202,0.000246666,0.000246666,0.000246666
370,2230.73,0.58583,0.38088,0.8913,0.9669,0.8402,0.89709,0.76171,0.45492,0.30796,0.83258,0.000244866,0.000244866,0.000244866
371,2236.61,0.5818,0.36974,0.87524,0.95597,0.83392,0.88538,0.74883,0.47533,0.31351,0.83476,0.000243067,0.000243067,0.000243067
372,2242.56,0.56532,0.37538,0.8813,0.94323,0.84771,0.88931,0.75641,0.46348,0.31047,0.83596,0.000241267,0.000241267,0.000241267
373,2248.49,0.59326,0.37952,0.87501,0.94113,0.85248,0.89116,0.76042,0.45152,0.30407,0.83264,0.000239467,0.000239467,0.000239467
374,2254.41,0.56464,0.36343,0.87781,0.95392,0.8483,0.89459,0.76391,0.45162,0.30448,0.83248,0.000237667,0.000237667,0.000237667
375,2260.42,0.58296,0.38052,0.87425,0.9541,0.84793,0.89353,0.75818,0.46322,0.30782,0.83522,0.000235867,0.000235867,0.000235867
376,2266.4,0.57215,0.36506,0.88929,0.93755,0.86091,0.89655,0.75301,0.46407,0.31126,0.83531,0.000234068,0.000234068,0.000234068
377,2272.36,0.60111,0.3809,0.89149,0.95461,0.85315,0.89875,0.76695,0.44495,0.30363,0.83087,0.000232268,0.000232268,0.000232268
378,2278.39,0.58496,0.37714,0.8869,0.951,0.85462,0.89329,0.76285,0.45949,0.30977,0.8326,0.000230468,0.000230468,0.000230468
379,2284.35,0.58044,0.38328,0.88339,0.95048,0.85556,0.89654,0.7633,0.45053,0.30831,0.83144,0.000228668,0.000228668,0.000228668
380,2290.36,0.58444,0.3812,0.88995,0.9568,0.85425,0.89813,0.76595,0.45003,0.30471,0.83014,0.000226868,0.000226868,0.000226868
381,2296.32,0.56645,0.37578,0.87652,0.95744,0.85059,0.89233,0.76384,0.44093,0.30333,0.82945,0.000225068,0.000225068,0.000225068
382,2302.29,0.58323,0.3764,0.87647,0.96003,0.8491,0.89315,0.76191,0.45153,0.30475,0.83148,0.000223269,0.000223269,0.000223269
383,2308.3,0.55999,0.36355,0.87192,0.96097,0.84343,0.88976,0.76781,0.44415,0.304,0.82957,0.000221469,0.000221469,0.000221469
384,2314.25,0.54737,0.35422,0.8647,0.96374,0.84473,0.89464,0.76766,0.44562,0.30003,0.82932,0.000219669,0.000219669,0.000219669
385,2320.26,0.57283,0.36084,0.87973,0.95739,0.84746,0.89231,0.75987,0.46083,0.30563,0.83063,0.000217869,0.000217869,0.000217869
386,2326.19,0.54899,0.35901,0.87145,0.966,0.8382,0.89437,0.76766,0.45043,0.30408,0.82864,0.000216069,0.000216069,0.000216069
387,2332.14,0.59366,0.37673,0.88281,0.95602,0.84867,0.89065,0.76312,0.44879,0.30623,0.82851,0.000214269,0.000214269,0.000214269
388,2338.14,0.60492,0.38007,0.87493,0.96569,0.84427,0.88972,0.75932,0.45533,0.30519,0.8311,0.00021247,0.00021247,0.00021247
389,2344.11,0.55333,0.36084,0.8719,0.9614,0.8443,0.89223,0.76267,0.44715,0.30159,0.82694,0.00021067,0.00021067,0.00021067
390,2350.02,0.5557,0.35746,0.88169,0.95815,0.84659,0.89159,0.76614,0.43798,0.29988,0.82598,0.00020887,0.00020887,0.00020887
391,2356.03,0.55361,0.36674,0.87582,0.96521,0.84937,0.89701,0.76881,0.4395,0.29678,0.82708,0.00020707,0.00020707,0.00020707
392,2362.06,0.55979,0.35507,0.87107,0.96693,0.84863,0.89533,0.77184,0.42884,0.29637,0.82626,0.00020527,0.00020527,0.00020527
393,2368.1,0.54641,0.3611,0.86162,0.96511,0.8463,0.89449,0.76851,0.4327,0.29538,0.82644,0.000203471,0.000203471,0.000203471
394,2374.06,0.55483,0.35881,0.87556,0.95538,0.8565,0.89905,0.77448,0.43241,0.2975,0.82594,0.000201671,0.000201671,0.000201671
395,2380.07,0.54931,0.35809,0.86355,0.95987,0.85313,0.90015,0.7715,0.43346,0.29614,0.82463,0.000199871,0.000199871,0.000199871
396,2386.05,0.56645,0.36793,0.88019,0.95731,0.86112,0.89476,0.76548,0.44365,0.29915,0.82806,0.000198071,0.000198071,0.000198071
397,2392.03,0.56674,0.3692,0.87966,0.96145,0.85658,0.89814,0.76877,0.44222,0.297,0.82863,0.000196271,0.000196271,0.000196271
398,2397.99,0.55431,0.36379,0.87851,0.96707,0.8529,0.89825,0.76292,0.44445,0.30008,0.82821,0.000194471,0.000194471,0.000194471
399,2403.95,0.55785,0.37396,0.87019,0.97779,0.85042,0.90072,0.76914,0.43202,0.29565,0.82782,0.000192672,0.000192672,0.000192672
400,2409.92,0.53486,0.34565,0.86948,0.96657,0.84932,0.89937,0.76727,0.43482,0.29821,0.82664,0.000190872,0.000190872,0.000190872
401,2415.89,0.54537,0.35447,0.86408,0.96234,0.84608,0.89809,0.76149,0.4483,0.30144,0.82945,0.000189072,0.000189072,0.000189072
402,2421.85,0.56592,0.35851,0.87121,0.95801,0.85945,0.89869,0.76803,0.42921,0.29686,0.82477,0.000187272,0.000187272,0.000187272
403,2427.86,0.53801,0.35718,0.87453,0.9537,0.85854,0.89627,0.76418,0.43715,0.2965,0.82501,0.000185472,0.000185472,0.000185472
404,2433.83,0.54071,0.35276,0.86068,0.97066,0.85001,0.89835,0.77191,0.42983,0.29564,0.82603,0.000183673,0.000183673,0.000183673
405,2439.8,0.53664,0.35324,0.86852,0.96772,0.85113,0.90085,0.76991,0.43223,0.29419,0.82517,0.000181873,0.000181873,0.000181873
406,2445.73,0.57144,0.36661,0.87869,0.96909,0.84984,0.8998,0.77132,0.43002,0.29613,0.82494,0.000180073,0.000180073,0.000180073
407,2451.7,0.56672,0.37121,0.88479,0.96484,0.85077,0.89828,0.77119,0.42878,0.29115,0.82577,0.000178273,0.000178273,0.000178273
408,2457.72,0.54152,0.35717,0.86621,0.96532,0.84779,0.89827,0.77462,0.428,0.28944,0.82425,0.000176473,0.000176473,0.000176473
409,2463.81,0.54546,0.35325,0.85622,0.96732,0.84726,0.90051,0.77698,0.42921,0.29044,0.82382,0.000174673,0.000174673,0.000174673
410,2469.87,0.55192,0.3531,0.8688,0.95699,0.85416,0.90003,0.77609,0.42744,0.2898,0.82258,0.000172874,0.000172874,0.000172874
411,2475.82,0.55059,0.34628,0.8589,0.96899,0.85507,0.89862,0.77709,0.42383,0.28747,0.82297,0.000171074,0.000171074,0.000171074
412,2481.85,0.54475,0.35532,0.8589,0.96009,0.85495,0.89603,0.77369,0.42857,0.29012,0.82371,0.000169274,0.000169274,0.000169274
413,2487.8,0.54222,0.35458,0.87006,0.95718,0.85731,0.89875,0.77769,0.42834,0.29151,0.8246,0.000167474,0.000167474,0.000167474
414,2493.81,0.54465,0.36053,0.87585,0.95019,0.85051,0.89727,0.7727,0.4268,0.28973,0.82542,0.000165674,0.000165674,0.000165674
415,2500.65,0.55569,0.35827,0.86907,0.95151,0.85664,0.90064,0.7794,0.41844,0.28707,0.82541,0.000163875,0.000163875,0.000163875
416,2508.39,0.55582,0.3547,0.87445,0.95231,0.85588,0.90278,0.78137,0.42229,0.28789,0.82457,0.000162075,0.000162075,0.000162075
417,2514.39,0.53778,0.35245,0.86905,0.958,0.85938,0.90343,0.78062,0.4197,0.28509,0.82555,0.000160275,0.000160275,0.000160275
418,2520.38,0.53827,0.35682,0.88027,0.97004,0.84899,0.90181,0.77506,0.422,0.28838,0.8249,0.000158475,0.000158475,0.000158475
419,2526.34,0.53856,0.35625,0.86121,0.97055,0.84522,0.89994,0.77298,0.41924,0.29583,0.8227,0.000156675,0.000156675,0.000156675
420,2532.26,0.5539,0.35668,0.86641,0.96206,0.8524,0.8992,0.77801,0.41803,0.28943,0.82294,0.000154875,0.000154875,0.000154875
421,2538.18,0.53899,0.35128,0.869,0.96865,0.84924,0.90029,0.77671,0.41359,0.28571,0.82213,0.000153076,0.000153076,0.000153076
422,2544.15,0.53083,0.34579,0.86566,0.95964,0.84325,0.89561,0.77286,0.43038,0.29034,0.82437,0.000151276,0.000151276,0.000151276
423,2550.11,0.54749,0.35693,0.87813,0.95131,0.85443,0.89979,0.77532,0.42372,0.28922,0.82272,0.000149476,0.000149476,0.000149476
424,2556.12,0.53433,0.34785,0.86236,0.96829,0.85517,0.90595,0.7786,0.4169,0.28485,0.82162,0.000147676,0.000147676,0.000147676
425,2562.13,0.54288,0.35423,0.86088,0.95283,0.85453,0.89989,0.77326,0.4217,0.28549,0.82146,0.000145876,0.000145876,0.000145876
426,2568.08,0.50951,0.33699,0.86555,0.95316,0.85539,0.9005,0.77841,0.41449,0.28508,0.82191,0.000144077,0.000144077,0.000144077
427,2574.08,0.54197,0.34917,0.86935,0.95674,0.85492,0.89719,0.77926,0.41751,0.28583,0.82183,0.000142277,0.000142277,0.000142277
428,2580.05,0.52651,0.34393,0.86702,0.96174,0.8577,0.90064,0.77696,0.4142,0.28496,0.81997,0.000140477,0.000140477,0.000140477
429,2586.06,0.51699,0.34642,0.87313,0.96164,0.85997,0.90466,0.78265,0.40479,0.28092,0.81879,0.000138677,0.000138677,0.000138677
430,2592.09,0.52165,0.33877,0.86238,0.96194,0.85698,0.90511,0.78383,0.40437,0.28239,0.82083,0.000136877,0.000136877,0.000136877
431,2598.13,0.54729,0.35977,0.87587,0.96341,0.84161,0.89747,0.78387,0.41127,0.28463,0.82203,0.000135077,0.000135077,0.000135077
432,2604.15,0.52403,0.34633,0.85826,0.95803,0.85354,0.89912,0.77621,0.4242,0.28855,0.82242,0.000133278,0.000133278,0.000133278
433,2610.12,0.52727,0.34659,0.87183,0.96117,0.85744,0.89915,0.77935,0.41317,0.28434,0.81984,0.000131478,0.000131478,0.000131478
434,2616.11,0.52524,0.34681,0.86843,0.96396,0.85424,0.90258,0.78417,0.40781,0.28465,0.81984,0.000129678,0.000129678,0.000129678
435,2622.14,0.53503,0.35352,0.87076,0.95786,0.85482,0.90067,0.78468,0.41136,0.28355,0.81935,0.000127878,0.000127878,0.000127878
436,2628.2,0.54128,0.35578,0.85701,0.96054,0.85217,0.90176,0.77931,0.41351,0.28426,0.8211,0.000126078,0.000126078,0.000126078
437,2634.15,0.54484,0.34971,0.85715,0.95966,0.86084,0.90218,0.77668,0.41092,0.28643,0.82007,0.000124278,0.000124278,0.000124278
438,2640.14,0.53499,0.35291,0.87371,0.95638,0.86123,0.9021,0.78316,0.40429,0.28311,0.81897,0.000122479,0.000122479,0.000122479
439,2646.07,0.50636,0.33632,0.86358,0.96526,0.85024,0.90147,0.78439,0.40325,0.28079,0.81965,0.000120679,0.000120679,0.000120679
440,2652.06,0.52913,0.3415,0.87235,0.97577,0.85135,0.90303,0.784,0.40748,0.28155,0.81944,0.000118879,0.000118879,0.000118879
441,2658.08,0.51763,0.34249,0.8732,0.93738,0.86448,0.90093,0.78151,0.41641,0.28176,0.81995,0.000117079,0.000117079,0.000117079
442,2664.06,0.4877,0.32696,0.85411,0.95069,0.86876,0.90354,0.7829,0.40658,0.27875,0.8193,0.000115279,0.000115279,0.000115279
443,2670.01,0.52916,0.33844,0.86878,0.97637,0.85029,0.9028,0.77968,0.40317,0.278,0.81785,0.00011348,0.00011348,0.00011348
444,2675.98,0.53407,0.35304,0.85815,0.95997,0.86246,0.90044,0.77854,0.40894,0.28347,0.81758,0.00011168,0.00011168,0.00011168
445,2681.97,0.50919,0.33013,0.86572,0.94591,0.86246,0.90326,0.78156,0.40464,0.28006,0.81783,0.00010988,0.00010988,0.00010988
446,2687.9,0.52829,0.34903,0.8634,0.94674,0.86097,0.90354,0.77955,0.41146,0.28156,0.81857,0.00010808,0.00010808,0.00010808
447,2693.85,0.51522,0.33525,0.85613,0.95019,0.85216,0.89997,0.77656,0.41145,0.28105,0.81914,0.00010628,0.00010628,0.00010628
448,2699.88,0.52486,0.34078,0.85507,0.96506,0.85048,0.903,0.77916,0.407,0.27807,0.81861,0.00010448,0.00010448,0.00010448
449,2705.83,0.51455,0.33489,0.85745,0.96625,0.8507,0.90276,0.78173,0.40508,0.27893,0.81787,0.000102681,0.000102681,0.000102681
450,2711.82,0.51202,0.33817,0.86551,0.96644,0.84776,0.90241,0.78229,0.40426,0.27853,0.81828,0.000100881,0.000100881,0.000100881
451,2717.79,0.50584,0.33853,0.87019,0.95482,0.85872,0.89973,0.78568,0.39847,0.27648,0.81766,9.9081e-05,9.9081e-05,9.9081e-05
452,2723.88,0.52251,0.34691,0.8726,0.97018,0.84386,0.89792,0.78731,0.3932,0.27487,0.81717,9.72812e-05,9.72812e-05,9.72812e-05
453,2730,0.50404,0.33205,0.8661,0.96587,0.84903,0.8988,0.78274,0.40141,0.27558,0.81931,9.54814e-05,9.54814e-05,9.54814e-05
454,2735.94,0.5065,0.33542,0.86843,0.96465,0.84999,0.89847,0.78245,0.39863,0.2736,0.81779,9.36815e-05,9.36815e-05,9.36815e-05
455,2741.9,0.51563,0.34222,0.86918,0.96731,0.84661,0.89946,0.78527,0.39614,0.27379,0.81738,9.18817e-05,9.18817e-05,9.18817e-05
456,2747.89,0.49559,0.32889,0.85827,0.95122,0.85919,0.9012,0.79027,0.39038,0.27329,0.81602,9.00819e-05,9.00819e-05,9.00819e-05
457,2753.91,0.52554,0.33756,0.86456,0.9584,0.85513,0.90005,0.78797,0.38736,0.27351,0.81516,8.82821e-05,8.82821e-05,8.82821e-05
458,2759.93,0.52085,0.34003,0.86481,0.96689,0.85773,0.90251,0.78993,0.38947,0.27301,0.81617,8.64823e-05,8.64823e-05,8.64823e-05
459,2765.9,0.5299,0.34365,0.86627,0.95522,0.86008,0.89936,0.78647,0.39277,0.27411,0.81543,8.46824e-05,8.46824e-05,8.46824e-05
460,2771.85,0.50646,0.3305,0.84318,0.95349,0.85889,0.899,0.77845,0.40379,0.27979,0.8161,8.28826e-05,8.28826e-05,8.28826e-05
461,2777.83,0.51585,0.33814,0.85471,0.96011,0.85855,0.89969,0.78289,0.3961,0.27513,0.81541,8.10828e-05,8.10828e-05,8.10828e-05
462,2783.82,0.51579,0.34051,0.85823,0.96761,0.85509,0.90261,0.7881,0.38664,0.27324,0.81489,7.9283e-05,7.9283e-05,7.9283e-05
463,2789.79,0.52948,0.34432,0.86371,0.95398,0.86186,0.90409,0.78899,0.38694,0.2699,0.81401,7.74832e-05,7.74832e-05,7.74832e-05
464,2795.77,0.47399,0.32413,0.85022,0.94703,0.86944,0.90604,0.78333,0.402,0.27283,0.81642,7.56833e-05,7.56833e-05,7.56833e-05
465,2801.74,0.50703,0.3291,0.86073,0.95861,0.86684,0.90586,0.7863,0.39568,0.2715,0.81691,7.38835e-05,7.38835e-05,7.38835e-05
466,2807.71,0.51992,0.33903,0.85245,0.9617,0.86286,0.90289,0.78454,0.38914,0.27078,0.8155,7.20837e-05,7.20837e-05,7.20837e-05
467,2813.67,0.50494,0.33247,0.85465,0.96483,0.86106,0.9016,0.79095,0.38386,0.27052,0.81456,7.02839e-05,7.02839e-05,7.02839e-05
468,2820.49,0.49152,0.32906,0.84991,0.95666,0.86698,0.90549,0.79324,0.37867,0.26826,0.81501,6.84841e-05,6.84841e-05,6.84841e-05
469,2832.2,0.49805,0.3305,0.86972,0.9543,0.86476,0.90266,0.78771,0.38645,0.26887,0.81496,6.66842e-05,6.66842e-05,6.66842e-05
470,2838.37,0.51493,0.32964,0.85457,0.94531,0.87251,0.90561,0.79025,0.38202,0.26818,0.81438,6.48844e-05,6.48844e-05,6.48844e-05
471,2845.23,0.52744,0.33756,0.85532,0.95224,0.86238,0.9007,0.78613,0.38691,0.26999,0.815,6.30846e-05,6.30846e-05,6.30846e-05
472,2851.37,0.50249,0.32675,0.87442,0.95973,0.86172,0.90156,0.79158,0.38099,0.27125,0.81395,6.12848e-05,6.12848e-05,6.12848e-05
473,2857.41,0.50273,0.33525,0.86603,0.96106,0.86216,0.9029,0.79087,0.37717,0.27049,0.814,5.9485e-05,5.9485e-05,5.9485e-05
474,2863.56,0.48749,0.32529,0.86295,0.96074,0.86052,0.90027,0.78836,0.38262,0.2719,0.81433,5.76851e-05,5.76851e-05,5.76851e-05
475,2869.64,0.47638,0.3235,0.85583,0.96151,0.85965,0.89994,0.79068,0.38164,0.27045,0.81334,5.58853e-05,5.58853e-05,5.58853e-05
476,2875.75,0.49134,0.32508,0.85439,0.96053,0.86152,0.90146,0.78995,0.38265,0.26831,0.81275,5.40855e-05,5.40855e-05,5.40855e-05
477,2881.84,0.50389,0.32979,0.85489,0.96467,0.86153,0.90407,0.79138,0.38035,0.26618,0.81321,5.22857e-05,5.22857e-05,5.22857e-05
478,2887.82,0.4941,0.33194,0.86474,0.96475,0.86147,0.90377,0.78974,0.37942,0.26541,0.81415,5.04859e-05,5.04859e-05,5.04859e-05
479,2893.83,0.50409,0.33392,0.85896,0.96364,0.86084,0.9028,0.79262,0.37668,0.26576,0.81291,4.8686e-05,4.8686e-05,4.8686e-05
480,2899.99,0.48861,0.32727,0.86004,0.96089,0.86062,0.90295,0.79148,0.37738,0.26677,0.81307,4.68862e-05,4.68862e-05,4.68862e-05
481,2906.09,0.48014,0.32002,0.85135,0.9577,0.86026,0.90374,0.79159,0.3784,0.26664,0.8137,4.50864e-05,4.50864e-05,4.50864e-05
482,2912.08,0.47736,0.31693,0.8434,0.96171,0.86027,0.90533,0.79323,0.38326,0.26708,0.8134,4.32866e-05,4.32866e-05,4.32866e-05
483,2918.01,0.48282,0.33136,0.86195,0.96065,0.86117,0.90304,0.79312,0.37917,0.26718,0.81315,4.14868e-05,4.14868e-05,4.14868e-05
484,2924.03,0.4853,0.32568,0.86176,0.96336,0.86066,0.90603,0.79369,0.37489,0.26635,0.81358,3.96869e-05,3.96869e-05,3.96869e-05
485,2930.07,0.47503,0.32777,0.8504,0.96266,0.86078,0.90652,0.79556,0.37537,0.26536,0.81329,3.78871e-05,3.78871e-05,3.78871e-05
486,2936.23,0.48169,0.32553,0.86006,0.96018,0.86274,0.90649,0.79287,0.3784,0.26601,0.81271,3.60873e-05,3.60873e-05,3.60873e-05
487,2942.32,0.46197,0.31526,0.8527,0.9606,0.86173,0.90574,0.79165,0.38094,0.2673,0.81288,3.42875e-05,3.42875e-05,3.42875e-05
488,2948.42,0.44462,0.30882,0.85608,0.95985,0.86236,0.90375,0.79182,0.37241,0.26544,0.81263,3.24877e-05,3.24877e-05,3.24877e-05
489,2954.46,0.48004,0.31809,0.84742,0.96137,0.85851,0.90367,0.79414,0.37208,0.26453,0.8123,3.06878e-05,3.06878e-05,3.06878e-05
490,2960.41,0.49629,0.32981,0.85991,0.96181,0.85603,0.90364,0.79587,0.37322,0.26477,0.81189,2.8888e-05,2.8888e-05,2.8888e-05
491,2982.55,0.50854,0.33919,0.85282,0.94826,0.86412,0.90445,0.79471,0.37684,0.26623,0.81041,2.70882e-05,2.70882e-05,2.70882e-05
492,2988.64,0.4957,0.32558,0.85412,0.95585,0.85975,0.90216,0.78813,0.38234,0.27203,0.80964,2.52884e-05,2.52884e-05,2.52884e-05
493,2994.93,0.47664,0.31986,0.84072,0.94838,0.86348,0.8997,0.78272,0.38888,0.27696,0.80945,2.34886e-05,2.34886e-05,2.34886e-05
494,3001.04,0.47004,0.319,0.83963,0.95759,0.85372,0.89703,0.7792,0.39473,0.28056,0.8101,2.16887e-05,2.16887e-05,2.16887e-05
495,3006.97,0.47181,0.31331,0.85234,0.95808,0.85332,0.89633,0.77966,0.39877,0.28074,0.81067,1.98889e-05,1.98889e-05,1.98889e-05
496,3012.94,0.45674,0.3076,0.85211,0.96043,0.8517,0.89724,0.78136,0.39828,0.28052,0.81076,1.80891e-05,1.80891e-05,1.80891e-05
497,3018.84,0.45319,0.30416,0.8469,0.96117,0.85335,0.8982,0.78284,0.3965,0.27743,0.81015,1.62893e-05,1.62893e-05,1.62893e-05
498,3024.74,0.46232,0.30553,0.84001,0.95969,0.85725,0.90294,0.78544,0.39504,0.27709,0.80996,1.44895e-05,1.44895e-05,1.44895e-05
499,3030.68,0.47817,0.31101,0.85269,0.96079,0.85731,0.90344,0.78847,0.39385,0.27645,0.80991,1.26896e-05,1.26896e-05,1.26896e-05
500,3036.67,0.46778,0.31291,0.85578,0.95959,0.85776,0.9029,0.78815,0.39102,0.27477,0.80951,1.08898e-05,1.08898e-05,1.08898e-05
