epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
430,1091.81,0.80516,0.55637,0.93696,0.91825,0.76986,0.82612,0.64721,0.69194,0.45724,0.88188,0.000715969,0.000715969,0.000715969
431,1094.3,0.82593,0.56409,0.94428,0.91739,0.77306,0.82927,0.64966,0.66863,0.45459,0.87586,0.000715519,0.000715519,0.000715519
432,1096.84,0.79996,0.53377,0.92316,0.93421,0.7328,0.82119,0.64132,0.67876,0.45714,0.87708,0.000715069,0.000715069,0.000715069
433,1099.33,0.80943,0.54758,0.9448,0.9327,0.74183,0.81875,0.64462,0.66689,0.45929,0.87447,0.000714619,0.000714619,0.000714619
434,1101.95,0.81508,0.54526,0.94324,0.90795,0.77019,0.8248,0.64559,0.6759,0.45705,0.88095,0.000714169,0.000714169,0.000714169
435,1104.45,0.84205,0.5703,0.94454,0.91857,0.77207,0.82467,0.64571,0.67408,0.45458,0.87734,0.00071372,0.00071372,0.00071372
436,1106.99,0.84233,0.5696,0.93562,0.93416,0.75935,0.82929,0.65203,0.66621,0.4508,0.87555,0.00071327,0.00071327,0.00071327
437,1109.44,0.83971,0.56642,0.92489,0.90603,0.76148,0.8257,0.64715,0.66879,0.46065,0.87554,0.00071282,0.00071282,0.00071282
438,1112.02,0.85912,0.57788,0.95357,0.91218,0.75744,0.82238,0.64071,0.67258,0.45619,0.8756,0.00071237,0.00071237,0.00071237
439,1114.54,0.8143,0.55532,0.93786,0.92057,0.75793,0.8198,0.6461,0.66999,0.46479,0.88222,0.00071192,0.00071192,0.00071192
440,1117.1,0.83379,0.57908,0.95495,0.92021,0.74782,0.81835,0.6485,0.67425,0.45525,0.87961,0.00071147,0.00071147,0.00071147
441,1119.58,0.80964,0.55796,0.94806,0.90055,0.76606,0.82472,0.64808,0.67926,0.45257,0.87838,0.00071102,0.00071102,0.00071102
442,1122.19,0.79272,0.53507,0.92662,0.93111,0.75219,0.82265,0.64366,0.67333,0.46251,0.8755,0.00071057,0.00071057,0.00071057
443,1124.78,0.84504,0.55629,0.94307,0.91501,0.76652,0.8212,0.64081,0.68656,0.46022,0.87855,0.00071012,0.00071012,0.00071012
444,1127.35,0.8479,0.57026,0.93713,0.93269,0.75483,0.8293,0.65555,0.67598,0.44561,0.87615,0.00070967,0.00070967,0.00070967
445,1129.82,0.80892,0.54291,0.94119,0.92053,0.74929,0.82063,0.6448,0.67581,0.46177,0.87363,0.00070922,0.00070922,0.00070922
446,1132.37,0.84391,0.56204,0.93544,0.91301,0.76691,0.82746,0.65054,0.67038,0.45537,0.87235,0.00070877,0.00070877,0.00070877
447,1134.91,0.83534,0.54432,0.92992,0.93216,0.76239,0.82892,0.65086,0.67993,0.45323,0.87496,0.00070832,0.00070832,0.00070832
448,1137.4,0.82232,0.56403,0.91946,0.91141,0.76333,0.8264,0.64628,0.67618,0.46512,0.87433,0.00070787,0.00070787,0.00070787
449,1139.88,0.81493,0.54804,0.93049,0.92886,0.75339,0.82852,0.64955,0.6811,0.45521,0.87828,0.00070742,0.00070742,0.00070742
450,1142.51,0.81473,0.54741,0.94345,0.90221,0.77602,0.82862,0.64091,0.68181,0.45542,0.87672,0.00070697,0.00070697,0.00070697
451,1145.03,0.80442,0.5419,0.94528,0.90851,0.77602,0.82938,0.64384,0.67061,0.45514,0.87762,0.00070652,0.00070652,0.00070652
452,1147.54,0.84349,0.55574,0.94777,0.92045,0.76578,0.83494,0.6492,0.67881,0.44774,0.87913,0.00070607,0.00070607,0.00070607
453,1150.04,0.81111,0.54293,0.94785,0.91867,0.76749,0.8359,0.65161,0.66538,0.44727,0.87332,0.00070562,0.00070562,0.00070562
454,1152.57,0.82755,0.54938,0.94936,0.89629,0.77774,0.83346,0.64989,0.67176,0.45214,0.87343,0.00070517,0.00070517,0.00070517
455,1155.21,0.80983,0.5369,0.94307,0.92409,0.77573,0.83793,0.65724,0.66344,0.4434,0.87213,0.00070472,0.00070472,0.00070472
456,1157.84,0.81633,0.54381,0.92941,0.93772,0.76683,0.83156,0.65213,0.67998,0.45771,0.87208,0.00070427,0.00070427,0.00070427
457,1160.35,0.86942,0.56281,0.94452,0.89776,0.77612,0.82974,0.65268,0.67305,0.45827,0.87414,0.000703821,0.000703821,0.000703821
458,1162.91,0.84323,0.56495,0.94316,0.91247,0.77164,0.82518,0.64861,0.67552,0.45656,0.8743,0.000703371,0.000703371,0.000703371
459,1165.38,0.82786,0.5578,0.93447,0.91911,0.77743,0.83303,0.64846,0.67259,0.45295,0.87447,0.000702921,0.000702921,0.000702921
460,1167.96,0.82874,0.54714,0.91726,0.92767,0.77424,0.82601,0.64504,0.68746,0.46444,0.87686,0.000702471,0.000702471,0.000702471
461,1170.45,0.83479,0.54901,0.92157,0.9232,0.76732,0.83168,0.65433,0.66327,0.44238,0.87143,0.000702021,0.000702021,0.000702021
462,1172.99,0.83941,0.54605,0.92687,0.91839,0.76817,0.83603,0.65473,0.66486,0.44163,0.87004,0.000701571,0.000701571,0.000701571
463,1175.48,0.84848,0.56535,0.93492,0.90522,0.77217,0.83315,0.65379,0.66162,0.45429,0.86884,0.000701121,0.000701121,0.000701121
464,1178.06,0.7821,0.53858,0.92749,0.91198,0.7805,0.83449,0.64803,0.68588,0.44845,0.88221,0.000700671,0.000700671,0.000700671
465,1180.55,0.83727,0.53612,0.93909,0.92528,0.78181,0.83401,0.65636,0.6644,0.44428,0.87402,0.000700221,0.000700221,0.000700221
466,1183.15,0.83033,0.55134,0.92204,0.91627,0.77302,0.8303,0.65188,0.67239,0.45237,0.87603,0.000699771,0.000699771,0.000699771
467,1185.7,0.83883,0.55206,0.9358,0.92003,0.78181,0.83347,0.65792,0.66233,0.44195,0.87115,0.000699321,0.000699321,0.000699321
468,1188.21,0.81513,0.537,0.92561,0.9319,0.77919,0.8378,0.65814,0.66391,0.44105,0.87181,0.000698871,0.000698871,0.000698871
469,1190.75,0.83055,0.53532,0.94897,0.93611,0.76896,0.83522,0.65894,0.66329,0.43842,0.87184,0.000698421,0.000698421,0.000698421
470,1193.24,0.83995,0.55356,0.93144,0.91826,0.77553,0.83117,0.65396,0.67023,0.44926,0.87446,0.000697971,0.000697971,0.000697971
471,1195.74,0.85671,0.55208,0.92931,0.9053,0.78118,0.83137,0.65353,0.65959,0.45305,0.87081,0.000697521,0.000697521,0.000697521
472,1198.26,0.81019,0.53921,0.94199,0.9326,0.76113,0.83185,0.64786,0.65662,0.44179,0.86826,0.000697071,0.000697071,0.000697071
473,1200.76,0.82476,0.53497,0.94609,0.92652,0.75153,0.83058,0.65754,0.65082,0.43919,0.87014,0.000696621,0.000696621,0.000696621
474,1203.3,0.79293,0.53867,0.93393,0.93682,0.76507,0.83174,0.65639,0.65117,0.4472,0.8686,0.000696171,0.000696171,0.000696171
475,1205.84,0.78173,0.51855,0.92402,0.90297,0.7773,0.83472,0.65404,0.65891,0.43967,0.87121,0.000695721,0.000695721,0.000695721
476,1208.36,0.81728,0.53962,0.92557,0.89622,0.77891,0.83542,0.65781,0.6463,0.43853,0.86826,0.000695271,0.000695271,0.000695271
477,1210.84,0.83617,0.5545,0.92339,0.92163,0.76866,0.83897,0.66182,0.64615,0.44048,0.86714,0.000694821,0.000694821,0.000694821
478,1213.4,0.8205,0.53644,0.93984,0.93168,0.76712,0.8318,0.64865,0.65888,0.44777,0.86895,0.000694371,0.000694371,0.000694371
479,1215.93,0.83029,0.5463,0.92951,0.94208,0.76592,0.8337,0.64698,0.66351,0.4485,0.86869,0.000693922,0.000693922,0.000693922
480,1218.47,0.81348,0.53975,0.93173,0.90291,0.77661,0.83437,0.65344,0.65299,0.44367,0.86955,0.000693472,0.000693472,0.000693472
481,1221.01,0.79007,0.52466,0.91744,0.89674,0.77943,0.83357,0.65443,0.65502,0.4424,0.86722,0.000693022,0.000693022,0.000693022
482,1223.64,0.79146,0.51773,0.90651,0.92742,0.774,0.83701,0.65943,0.64672,0.43612,0.86567,0.000692572,0.000692572,0.000692572
483,1226.15,0.79994,0.54088,0.92993,0.92002,0.76666,0.83004,0.66095,0.64486,0.43751,0.86565,0.000692122,0.000692122,0.000692122
484,1228.69,0.79733,0.54364,0.93374,0.9319,0.76552,0.83417,0.65467,0.64261,0.44931,0.86738,0.000691672,0.000691672,0.000691672
485,1231.19,0.80031,0.54297,0.93071,0.92321,0.78156,0.83436,0.65661,0.66113,0.44217,0.87301,0.000691222,0.000691222,0.000691222
486,1233.75,0.80211,0.53892,0.93328,0.93811,0.78128,0.83715,0.66337,0.64611,0.43174,0.8682,0.000690772,0.000690772,0.000690772
487,1236.27,0.81542,0.52654,0.92719,0.92027,0.78839,0.8422,0.66403,0.64993,0.43299,0.8665,0.000690322,0.000690322,0.000690322
488,1238.79,0.75911,0.51859,0.92915,0.92908,0.78823,0.84173,0.66217,0.64948,0.43487,0.8667,0.000689872,0.000689872,0.000689872
489,1241.31,0.79168,0.53545,0.92369,0.94284,0.78194,0.83908,0.65723,0.64943,0.44211,0.86776,0.000689422,0.000689422,0.000689422
490,1243.79,0.81923,0.53409,0.92837,0.9435,0.77032,0.83308,0.66222,0.65442,0.43756,0.86954,0.000688972,0.000688972,0.000688972
491,1246.3,0.78615,0.51293,0.91957,0.93612,0.78108,0.83449,0.66137,0.64001,0.44113,0.86765,0.000688522,0.000688522,0.000688522
492,1248.85,0.8006,0.54611,0.93327,0.91482,0.78828,0.83752,0.66226,0.6507,0.44341,0.86765,0.000688072,0.000688072,0.000688072
493,1251.37,0.81045,0.5531,0.93521,0.92789,0.78556,0.84192,0.66866,0.64694,0.43103,0.8664,0.000687622,0.000687622,0.000687622
494,1253.9,0.77866,0.52063,0.91726,0.94535,0.76393,0.83918,0.66073,0.64374,0.43301,0.86862,0.000687172,0.000687172,0.000687172
495,1256.44,0.8344,0.55555,0.93335,0.94494,0.7668,0.83846,0.66322,0.6494,0.44189,0.8689,0.000686722,0.000686722,0.000686722
496,1259.07,0.8055,0.52919,0.92815,0.94074,0.77111,0.83521,0.66417,0.66064,0.44082,0.868,0.000686272,0.000686272,0.000686272
497,1261.6,0.84437,0.53811,0.93114,0.95593,0.75706,0.83546,0.66496,0.63717,0.43007,0.8628,0.000685822,0.000685822,0.000685822
498,1264.11,0.84421,0.5517,0.92132,0.94274,0.76388,0.8331,0.65735,0.64867,0.44118,0.86448,0.000685372,0.000685372,0.000685372
499,1266.75,0.80442,0.52649,0.94653,0.93449,0.77274,0.8348,0.66273,0.63832,0.43588,0.86298,0.000684922,0.000684922,0.000684922
500,1269.33,0.80555,0.53294,0.92336,0.9384,0.77954,0.84407,0.67436,0.62731,0.42876,0.86253,0.000684472,0.000684472,0.000684472
501,1271.86,0.82474,0.53217,0.92632,0.94263,0.7778,0.83582,0.66314,0.64541,0.43365,0.86669,0.000684022,0.000684022,0.000684022
502,1274.37,0.80228,0.54007,0.92307,0.92343,0.78955,0.83506,0.66472,0.64314,0.44578,0.86431,0.000683573,0.000683573,0.000683573
503,1276.87,0.82627,0.53922,0.94719,0.95794,0.76997,0.83884,0.66861,0.63951,0.43548,0.86594,0.000683123,0.000683123,0.000683123
504,1279.43,0.83605,0.55665,0.9253,0.92946,0.77425,0.83752,0.66537,0.63952,0.43668,0.86565,0.000682673,0.000682673,0.000682673
505,1281.91,0.82207,0.54922,0.93518,0.9101,0.77404,0.83501,0.66925,0.64308,0.44144,0.8684,0.000682223,0.000682223,0.000682223
506,1284.39,0.75461,0.51096,0.91425,0.94312,0.77326,0.84106,0.67056,0.62992,0.42476,0.86379,0.000681773,0.000681773,0.000681773
507,1286.96,0.78594,0.5366,0.92787,0.92791,0.77793,0.84157,0.66542,0.64082,0.42647,0.86491,0.000681323,0.000681323,0.000681323
508,1289.49,0.83472,0.53842,0.94384,0.93768,0.77027,0.84166,0.67118,0.63963,0.42409,0.8666,0.000680873,0.000680873,0.000680873
509,1291.98,0.81682,0.53006,0.94078,0.92311,0.77943,0.84606,0.67496,0.63384,0.42976,0.86494,0.000680423,0.000680423,0.000680423
510,1294.52,0.81383,0.53634,0.93647,0.90576,0.7757,0.83716,0.66871,0.63169,0.43166,0.86206,0.000679973,0.000679973,0.000679973
511,1297.07,0.76893,0.50725,0.91744,0.93415,0.76844,0.83697,0.66311,0.62701,0.42717,0.86194,0.000679523,0.000679523,0.000679523
512,1299.59,0.79166,0.52633,0.93216,0.9116,0.76043,0.82846,0.65695,0.63579,0.4323,0.86378,0.000679073,0.000679073,0.000679073
513,1302.08,0.80585,0.51829,0.92716,0.9145,0.78202,0.8389,0.66803,0.61674,0.41774,0.85794,0.000678623,0.000678623,0.000678623
514,1304.68,0.80012,0.51877,0.92657,0.91494,0.76662,0.83728,0.66904,0.63189,0.42926,0.85987,0.000678173,0.000678173,0.000678173
515,1307.15,0.78506,0.51929,0.92878,0.93596,0.76211,0.8364,0.67044,0.62672,0.42691,0.8585,0.000677723,0.000677723,0.000677723
516,1309.72,0.78417,0.51013,0.92171,0.93376,0.77192,0.84145,0.67695,0.62209,0.41727,0.8587,0.000677273,0.000677273,0.000677273
517,1312.2,0.79705,0.5199,0.92944,0.93993,0.7614,0.84289,0.67292,0.62634,0.42269,0.86209,0.000676823,0.000676823,0.000676823
518,1314.77,0.7977,0.5133,0.92056,0.92318,0.76823,0.84063,0.66183,0.64369,0.43208,0.86411,0.000676373,0.000676373,0.000676373
519,1317.29,0.78127,0.52462,0.93375,0.92217,0.77662,0.83876,0.66953,0.61717,0.42317,0.85749,0.000675923,0.000675923,0.000675923
520,1319.8,0.76977,0.50916,0.92039,0.921,0.78657,0.83914,0.67259,0.62188,0.42744,0.85708,0.000675473,0.000675473,0.000675473
521,1322.36,0.76245,0.50995,0.90985,0.92857,0.77643,0.83865,0.67644,0.61792,0.42664,0.8583,0.000675023,0.000675023,0.000675023
522,1324.89,0.81175,0.5334,0.93138,0.89751,0.78593,0.83643,0.67635,0.61105,0.41961,0.85816,0.000674573,0.000674573,0.000674573
523,1327.36,0.7715,0.5179,0.92589,0.92272,0.79092,0.84345,0.67766,0.60727,0.41788,0.85546,0.000674123,0.000674123,0.000674123
524,1329.9,0.76599,0.5161,0.90937,0.9151,0.78831,0.84251,0.67288,0.62502,0.42617,0.85922,0.000673674,0.000673674,0.000673674
525,1332.39,0.81156,0.52284,0.92543,0.95726,0.75849,0.84257,0.6782,0.61477,0.42076,0.85742,0.000673224,0.000673224,0.000673224
526,1334.92,0.78938,0.51754,0.92011,0.94649,0.76292,0.84433,0.67139,0.62856,0.41998,0.86022,0.000672774,0.000672774,0.000672774
527,1337.42,0.78438,0.51619,0.91057,0.94608,0.76556,0.84528,0.668,0.62747,0.42428,0.85895,0.000672324,0.000672324,0.000672324
528,1339.97,0.7758,0.5104,0.91011,0.90134,0.78674,0.8426,0.66752,0.62578,0.42673,0.85726,0.000671874,0.000671874,0.000671874
529,1342.54,0.78529,0.52387,0.91652,0.90401,0.79175,0.83913,0.66574,0.62567,0.43117,0.85852,0.000671424,0.000671424,0.000671424
530,1345.18,0.7647,0.50922,0.92755,0.92,0.78953,0.8416,0.67163,0.61825,0.41807,0.85487,0.000670974,0.000670974,0.000670974
531,1347.68,0.75592,0.50998,0.92071,0.90266,0.78769,0.83852,0.67042,0.62676,0.42425,0.85851,0.000670524,0.000670524,0.000670524
532,1350.21,0.79365,0.5381,0.92943,0.9206,0.78731,0.84185,0.67273,0.61998,0.41807,0.86078,0.000670074,0.000670074,0.000670074
533,1352.69,0.77314,0.50817,0.91933,0.91672,0.7888,0.83821,0.66665,0.62379,0.42269,0.85641,0.000669624,0.000669624,0.000669624
534,1355.16,0.78231,0.51847,0.93137,0.9456,0.77654,0.84336,0.6701,0.62222,0.42385,0.85618,0.000669174,0.000669174,0.000669174
535,1357.69,0.7793,0.51689,0.92045,0.92845,0.78086,0.84128,0.67296,0.6295,0.42217,0.85807,0.000668724,0.000668724,0.000668724
536,1360.27,0.79479,0.53087,0.92588,0.94151,0.77395,0.84271,0.66704,0.6371,0.43056,0.86127,0.000668274,0.000668274,0.000668274
537,1362.77,0.78719,0.51552,0.92386,0.92581,0.78229,0.84356,0.6727,0.62052,0.41694,0.8594,0.000667824,0.000667824,0.000667824
538,1365.26,0.80191,0.53019,0.92917,0.92568,0.78414,0.84307,0.6694,0.6127,0.41609,0.8576,0.000667374,0.000667374,0.000667374
539,1367.81,0.79167,0.52442,0.91501,0.9498,0.77337,0.8477,0.66827,0.61838,0.42539,0.85766,0.000666924,0.000666924,0.000666924
540,1370.33,0.78419,0.51111,0.92452,0.92542,0.78643,0.84247,0.67835,0.60902,0.41168,0.85766,0.000666474,0.000666474,0.000666474
541,1372.81,0.79539,0.52195,0.91648,0.92488,0.78787,0.84161,0.67569,0.61195,0.41426,0.85626,0.000666024,0.000666024,0.000666024
542,1375.31,0.76325,0.50463,0.91453,0.90991,0.79326,0.84152,0.67603,0.6068,0.41158,0.85271,0.000665574,0.000665574,0.000665574
543,1377.89,0.74582,0.50046,0.91388,0.94534,0.7641,0.84154,0.67056,0.61154,0.41644,0.85435,0.000665124,0.000665124,0.000665124
544,1380.42,0.79213,0.5144,0.92473,0.94232,0.78163,0.83981,0.66411,0.62207,0.43114,0.85667,0.000664674,0.000664674,0.000664674
545,1382.91,0.78769,0.52034,0.92396,0.92959,0.78046,0.84136,0.66926,0.61673,0.42015,0.85769,0.000664224,0.000664224,0.000664224
546,1385.52,0.8023,0.52532,0.93724,0.92897,0.78073,0.84542,0.6784,0.60931,0.41505,0.85551,0.000663775,0.000663775,0.000663775
547,1388.17,0.80434,0.53208,0.92735,0.94853,0.78233,0.84486,0.67207,0.62856,0.41974,0.85967,0.000663325,0.000663325,0.000663325
548,1390.66,0.79195,0.52317,0.92025,0.9152,0.79825,0.84547,0.68311,0.62109,0.41373,0.85877,0.000662875,0.000662875,0.000662875
549,1393.23,0.7655,0.50627,0.90951,0.89596,0.80048,0.84118,0.67813,0.62263,0.41579,0.85942,0.000662425,0.000662425,0.000662425
550,1395.75,0.78466,0.51992,0.90843,0.93258,0.78666,0.84529,0.67976,0.61308,0.41215,0.85601,0.000661975,0.000661975,0.000661975
551,1398.23,0.74755,0.49856,0.91111,0.93736,0.79069,0.84636,0.67716,0.61939,0.41196,0.85778,0.000661525,0.000661525,0.000661525
552,1400.74,0.7673,0.50659,0.91784,0.91622,0.7949,0.84804,0.67833,0.60719,0.40832,0.85188,0.000661075,0.000661075,0.000661075
553,1403.27,0.80004,0.52152,0.91876,0.94066,0.77379,0.84583,0.67696,0.61523,0.41464,0.85438,0.000660625,0.000660625,0.000660625
554,1405.89,0.78776,0.52485,0.91237,0.92101,0.77888,0.84522,0.67375,0.62319,0.42121,0.85583,0.000660175,0.000660175,0.000660175
555,1408.39,0.79748,0.52445,0.92596,0.92479,0.7818,0.84945,0.67376,0.61997,0.41927,0.85614,0.000659725,0.000659725,0.000659725
556,1410.88,0.80166,0.5227,0.92387,0.91554,0.79547,0.85261,0.676,0.62563,0.41819,0.85798,0.000659275,0.000659275,0.000659275
557,1413.39,0.78355,0.5015,0.9211,0.9254,0.79273,0.84921,0.67881,0.61569,0.41387,0.85614,0.000658825,0.000658825,0.000658825
558,1415.93,0.79455,0.53378,0.92849,0.94661,0.78223,0.85008,0.67734,0.62265,0.41609,0.85848,0.000658375,0.000658375,0.000658375
559,1418.38,0.7693,0.512,0.91423,0.91742,0.80688,0.85018,0.68434,0.60695,0.40802,0.85696,0.000657925,0.000657925,0.000657925
560,1420.95,0.7625,0.51382,0.91895,0.93855,0.79296,0.85031,0.67666,0.61401,0.41291,0.85577,0.000657475,0.000657475,0.000657475
561,1423.45,0.80106,0.52791,0.92561,0.92112,0.79038,0.84854,0.67815,0.60306,0.41423,0.85296,0.000657025,0.000657025,0.000657025
562,1425.93,0.72995,0.49311,0.9084,0.94796,0.78742,0.84622,0.67854,0.60799,0.41727,0.85462,0.000656575,0.000656575,0.000656575
563,1428.39,0.76594,0.50778,0.91242,0.92986,0.79819,0.85192,0.68375,0.59906,0.40644,0.85174,0.000656125,0.000656125,0.000656125
564,1431.08,0.77414,0.51033,0.90554,0.92854,0.78907,0.84882,0.68243,0.60571,0.41622,0.85228,0.000655675,0.000655675,0.000655675
565,1433.61,0.78912,0.52428,0.92168,0.93024,0.78865,0.84574,0.67479,0.60977,0.42305,0.85274,0.000655225,0.000655225,0.000655225
566,1436.1,0.74682,0.49178,0.91675,0.92147,0.79158,0.84527,0.67547,0.60403,0.41596,0.85132,0.000654775,0.000654775,0.000654775
567,1438.62,0.7651,0.50403,0.91094,0.92116,0.78913,0.84836,0.68179,0.59456,0.4078,0.84819,0.000654325,0.000654325,0.000654325
568,1441.14,0.78673,0.52511,0.91463,0.93511,0.78338,0.8497,0.68101,0.61278,0.41746,0.85276,0.000653876,0.000653876,0.000653876
569,1443.67,0.74136,0.49902,0.90686,0.93195,0.79097,0.84667,0.67442,0.60833,0.4213,0.85101,0.000653426,0.000653426,0.000653426
570,1446.24,0.75506,0.49575,0.91249,0.92563,0.79386,0.84846,0.67922,0.60326,0.41191,0.85069,0.000652976,0.000652976,0.000652976
571,1448.75,0.75639,0.49357,0.91479,0.92392,0.79216,0.8488,0.67991,0.60802,0.40128,0.85044,0.000652526,0.000652526,0.000652526
572,1451.29,0.75233,0.49365,0.91928,0.93292,0.80519,0.85487,0.68759,0.59663,0.40006,0.84929,0.000652076,0.000652076,0.000652076
573,1453.82,0.74734,0.48907,0.91505,0.9535,0.79667,0.85305,0.69019,0.59418,0.39899,0.8518,0.000651626,0.000651626,0.000651626
574,1456.32,0.77634,0.49715,0.90916,0.93585,0.79699,0.8541,0.68858,0.59918,0.4003,0.8532,0.000651176,0.000651176,0.000651176
575,1458.88,0.7851,0.49175,0.91598,0.92297,0.80122,0.85384,0.68235,0.5947,0.40134,0.85157,0.000650726,0.000650726,0.000650726
576,1461.45,0.78038,0.50581,0.91472,0.93591,0.79801,0.8576,0.6876,0.59307,0.40069,0.84812,0.000650276,0.000650276,0.000650276
577,1463.97,0.75829,0.48482,0.90891,0.94144,0.79752,0.85545,0.69345,0.58658,0.40039,0.84618,0.000649826,0.000649826,0.000649826
578,1466.5,0.75454,0.49337,0.9106,0.9285,0.79952,0.84514,0.6818,0.60441,0.41391,0.84845,0.000649376,0.000649376,0.000649376
579,1469.02,0.76491,0.50691,0.91948,0.9309,0.79991,0.85077,0.68795,0.59057,0.40582,0.84633,0.000648926,0.000648926,0.000648926
580,1471.55,0.74677,0.49013,0.90743,0.9205,0.79752,0.8525,0.68629,0.59711,0.39955,0.84779,0.000648476,0.000648476,0.000648476
581,1474.13,0.75939,0.49419,0.90309,0.93947,0.79004,0.85463,0.68534,0.60148,0.40832,0.85005,0.000648026,0.000648026,0.000648026
582,1476.65,0.74967,0.49349,0.90624,0.93051,0.79638,0.85299,0.68933,0.59207,0.40272,0.8473,0.000647576,0.000647576,0.000647576
583,1479.21,0.72067,0.48718,0.90515,0.94805,0.79105,0.85539,0.69123,0.59407,0.40103,0.84843,0.000647126,0.000647126,0.000647126
584,1481.79,0.75443,0.49925,0.9073,0.95504,0.77928,0.85406,0.6898,0.59278,0.40072,0.84861,0.000646676,0.000646676,0.000646676
585,1484.3,0.72755,0.48903,0.91851,0.93456,0.79284,0.85283,0.69308,0.5933,0.40035,0.84779,0.000646226,0.000646226,0.000646226
586,1486.84,0.74596,0.49036,0.90826,0.93978,0.79033,0.85061,0.68817,0.60198,0.40828,0.85056,0.000645776,0.000645776,0.000645776
587,1489.39,0.75902,0.50168,0.92236,0.93128,0.79197,0.8475,0.67838,0.61124,0.41597,0.8519,0.000645326,0.000645326,0.000645326
588,1491.91,0.79068,0.52073,0.92468,0.92217,0.79508,0.84935,0.68751,0.6029,0.41025,0.85356,0.000644876,0.000644876,0.000644876
589,1494.48,0.7512,0.50191,0.90768,0.93571,0.80068,0.84901,0.68645,0.60439,0.41226,0.85131,0.000644426,0.000644426,0.000644426
590,1497.08,0.77636,0.52,0.92361,0.94163,0.7844,0.85166,0.68996,0.59333,0.40269,0.84678,0.000643977,0.000643977,0.000643977
591,1499.57,0.75471,0.48728,0.92017,0.94322,0.78454,0.85228,0.68972,0.60023,0.40838,0.84816,0.000643527,0.000643527,0.000643527
592,1502.1,0.73275,0.48848,0.90252,0.91868,0.80246,0.85636,0.68913,0.59241,0.39736,0.84887,0.000643077,0.000643077,0.000643077
593,1504.6,0.77626,0.49578,0.91091,0.91468,0.79961,0.85389,0.69101,0.58782,0.39629,0.85012,0.000642627,0.000642627,0.000642627
594,1507.15,0.77322,0.51542,0.91571,0.92755,0.80474,0.85701,0.69676,0.59088,0.39715,0.85128,0.000642177,0.000642177,0.000642177
595,1509.63,0.74867,0.49274,0.90906,0.92963,0.8057,0.85562,0.69227,0.59411,0.39936,0.85006,0.000641727,0.000641727,0.000641727
596,1512.16,0.78202,0.50423,0.92877,0.93541,0.79809,0.85207,0.68853,0.59838,0.39819,0.85127,0.000641277,0.000641277,0.000641277
597,1514.83,0.78678,0.50959,0.91224,0.93208,0.79294,0.85175,0.68781,0.5965,0.40788,0.84868,0.000640827,0.000640827,0.000640827
598,1517.34,0.74424,0.50128,0.91301,0.94069,0.78766,0.85448,0.69711,0.5857,0.40277,0.84649,0.000640377,0.000640377,0.000640377
599,1519.84,0.74452,0.49087,0.91822,0.91789,0.80402,0.85692,0.69616,0.58937,0.39928,0.84901,0.000639927,0.000639927,0.000639927
600,1522.45,0.74814,0.49171,0.89854,0.94019,0.7946,0.85016,0.68228,0.59963,0.40875,0.84819,0.000639477,0.000639477,0.000639477
601,1524.98,0.77027,0.50513,0.90732,0.92068,0.79543,0.84584,0.68414,0.59911,0.41539,0.85065,0.000639027,0.000639027,0.000639027
602,1527.46,0.77105,0.4914,0.91714,0.93777,0.79399,0.84972,0.68982,0.58988,0.40085,0.84813,0.000638577,0.000638577,0.000638577
603,1530,0.75159,0.49807,0.89961,0.95165,0.78881,0.85487,0.68889,0.59402,0.39942,0.84752,0.000638127,0.000638127,0.000638127
604,1532.58,0.72587,0.48307,0.89572,0.93877,0.79047,0.85238,0.6884,0.59075,0.40197,0.84266,0.000637677,0.000637677,0.000637677
605,1535.08,0.73166,0.49462,0.901,0.93718,0.79786,0.8584,0.69575,0.58601,0.39539,0.84251,0.000637227,0.000637227,0.000637227
606,1537.58,0.71796,0.48307,0.90292,0.95481,0.79131,0.85675,0.69358,0.59539,0.39849,0.84673,0.000636777,0.000636777,0.000636777
607,1540.13,0.72893,0.49497,0.90807,0.93396,0.80285,0.8536,0.69013,0.58899,0.39638,0.84681,0.000636327,0.000636327,0.000636327
608,1542.7,0.71849,0.47995,0.90204,0.90586,0.81746,0.85265,0.69318,0.58889,0.39335,0.84727,0.000635877,0.000635877,0.000635877
609,1545.21,0.72815,0.48508,0.91494,0.9256,0.79801,0.85348,0.69301,0.59489,0.40493,0.84665,0.000635427,0.000635427,0.000635427
610,1547.71,0.75848,0.50676,0.91145,0.94538,0.7899,0.85605,0.69229,0.58545,0.39907,0.84482,0.000634977,0.000634977,0.000634977
611,1550.26,0.74747,0.50698,0.91171,0.94649,0.78963,0.85694,0.69269,0.58424,0.39929,0.84473,0.000634527,0.000634527,0.000634527
612,1552.84,0.76568,0.50385,0.90972,0.97689,0.77068,0.85863,0.69383,0.58953,0.39888,0.84628,0.000634077,0.000634077,0.000634077
613,1555.43,0.76026,0.48895,0.89683,0.94561,0.797,0.85582,0.6932,0.57786,0.39689,0.84453,0.000633628,0.000633628,0.000633628
614,1557.93,0.76109,0.50253,0.90502,0.93653,0.80495,0.85752,0.689,0.58598,0.40248,0.84297,0.000633178,0.000633178,0.000633178
