epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
366,950.71,0.87924,0.58699,0.94759,0.93458,0.74314,0.80961,0.62818,0.71916,0.4795,0.89841,0.000580533,0.000580533,0.000580533
367,953.243,0.88983,0.58785,0.95774,0.91624,0.75255,0.81572,0.62314,0.74735,0.48829,0.9122,0.000579633,0.000579633,0.000579633
368,955.843,0.88892,0.58391,0.9508,0.9145,0.73034,0.81121,0.62835,0.71295,0.48975,0.89537,0.000578733,0.000578733,0.000578733
369,958.452,0.91131,0.59015,0.97865,0.8948,0.74977,0.8127,0.62248,0.73602,0.49402,0.89919,0.000577833,0.000577833,0.000577833
370,961,0.91167,0.60092,0.97525,0.88595,0.75377,0.81092,0.62175,0.73819,0.50046,0.89951,0.000576933,0.000576933,0.000576933
371,963.571,0.90327,0.60142,0.96213,0.90036,0.75438,0.81096,0.62125,0.74099,0.51068,0.90047,0.000576033,0.000576033,0.000576033
372,966.187,0.8948,0.61203,0.97929,0.90145,0.7309,0.81027,0.62365,0.72686,0.49708,0.89941,0.000575133,0.000575133,0.000575133
373,968.733,0.92143,0.60329,0.96834,0.91446,0.73345,0.81367,0.62852,0.70936,0.48629,0.89189,0.000574233,0.000574233,0.000574233
374,971.407,0.81112,0.56589,0.9473,0.89338,0.75308,0.81034,0.6313,0.69638,0.4749,0.88944,0.000573334,0.000573334,0.000573334
375,973.987,0.86756,0.59284,0.95843,0.93157,0.72176,0.80695,0.63431,0.69684,0.48236,0.894,0.000572434,0.000572434,0.000572434
376,976.568,0.84698,0.57175,0.95824,0.91324,0.73809,0.80674,0.62249,0.7071,0.4881,0.89349,0.000571534,0.000571534,0.000571534
377,979.11,0.88744,0.60758,0.96668,0.89961,0.74127,0.80982,0.62534,0.70679,0.48607,0.89121,0.000570634,0.000570634,0.000570634
378,981.713,0.87977,0.58356,0.97588,0.87821,0.77203,0.81722,0.62944,0.70995,0.48651,0.89221,0.000569734,0.000569734,0.000569734
379,984.307,0.87568,0.5915,0.95977,0.91921,0.73676,0.81335,0.63013,0.70449,0.48185,0.89046,0.000568834,0.000568834,0.000568834
380,986.895,0.90411,0.60259,0.97354,0.88108,0.76905,0.81507,0.63205,0.68899,0.47829,0.88682,0.000567934,0.000567934,0.000567934
381,989.422,0.84947,0.58281,0.9536,0.88738,0.76383,0.81573,0.63344,0.70122,0.47984,0.89027,0.000567034,0.000567034,0.000567034
382,992.079,0.86906,0.59198,0.95139,0.91315,0.75187,0.81399,0.63834,0.68748,0.47809,0.88716,0.000566134,0.000566134,0.000566134
383,994.629,0.86167,0.57727,0.95362,0.89413,0.75164,0.81264,0.63412,0.69924,0.47691,0.88914,0.000565234,0.000565234,0.000565234
384,997.223,0.83639,0.56618,0.94165,0.89411,0.75082,0.81837,0.63021,0.70685,0.47953,0.89256,0.000564334,0.000564334,0.000564334
385,999.795,0.85458,0.57156,0.95889,0.87684,0.75785,0.81329,0.63182,0.72469,0.4849,0.89355,0.000563435,0.000563435,0.000563435
386,1002.37,0.87058,0.58183,0.95467,0.90209,0.76227,0.82303,0.6307,0.7173,0.47878,0.8944,0.000562535,0.000562535,0.000562535
387,1004.95,0.88705,0.60379,0.96405,0.89231,0.73937,0.80891,0.61891,0.72304,0.50221,0.89617,0.000561635,0.000561635,0.000561635
388,1007.52,0.92312,0.59727,0.96242,0.94215,0.71955,0.81802,0.62363,0.7363,0.50922,0.90088,0.000560735,0.000560735,0.000560735
389,1010.11,0.83007,0.56918,0.94358,0.92629,0.73527,0.82279,0.63875,0.69754,0.47454,0.89219,0.000559835,0.000559835,0.000559835
390,1012.84,0.8484,0.57444,0.95812,0.90907,0.76072,0.82578,0.63466,0.69289,0.4707,0.88789,0.000558935,0.000558935,0.000558935
391,1015.41,0.85393,0.58767,0.94999,0.90317,0.75122,0.81671,0.63262,0.69477,0.47322,0.88883,0.000558035,0.000558035,0.000558035
392,1017.98,0.86548,0.56788,0.94705,0.93068,0.74456,0.81783,0.63769,0.68131,0.46789,0.88296,0.000557135,0.000557135,0.000557135
393,1020.5,0.84347,0.5736,0.949,0.92374,0.75982,0.8217,0.63606,0.68439,0.47332,0.88432,0.000556235,0.000556235,0.000556235
394,1023.06,0.86342,0.58954,0.95519,0.9248,0.74642,0.81853,0.638,0.69322,0.48044,0.88587,0.000555335,0.000555335,0.000555335
395,1025.64,0.83663,0.57023,0.942,0.9065,0.74777,0.81527,0.6366,0.69961,0.48358,0.88684,0.000554435,0.000554435,0.000554435
396,1028.2,0.88648,0.59171,0.96312,0.9038,0.75226,0.82222,0.63571,0.69802,0.46677,0.88942,0.000553536,0.000553536,0.000553536
397,1030.76,0.88021,0.59088,0.96872,0.937,0.72875,0.81914,0.63332,0.71213,0.4806,0.8909,0.000552636,0.000552636,0.000552636
398,1033.37,0.86591,0.58144,0.9649,0.92424,0.74736,0.82183,0.63629,0.71428,0.48249,0.89233,0.000551736,0.000551736,0.000551736
399,1035.92,0.87058,0.57026,0.94343,0.91088,0.74056,0.81487,0.64314,0.6921,0.47231,0.88526,0.000550836,0.000550836,0.000550836
400,1038.59,0.81235,0.55039,0.94572,0.93748,0.73496,0.82522,0.64558,0.68759,0.46385,0.88584,0.000549936,0.000549936,0.000549936
401,1041.15,0.82453,0.56059,0.93952,0.92382,0.73912,0.82297,0.64869,0.67763,0.46098,0.88242,0.000549036,0.000549036,0.000549036
402,1043.73,0.86351,0.56967,0.9515,0.93649,0.72932,0.81915,0.64459,0.69954,0.48271,0.8861,0.000548136,0.000548136,0.000548136
403,1046.33,0.8313,0.56968,0.96068,0.88953,0.76144,0.82595,0.64077,0.69781,0.48201,0.88583,0.000547236,0.000547236,0.000547236
404,1048.94,0.85581,0.56916,0.94878,0.9163,0.74562,0.81923,0.64135,0.70457,0.4735,0.88454,0.000546336,0.000546336,0.000546336
405,1051.52,0.84859,0.56547,0.95667,0.90471,0.76661,0.82504,0.64682,0.691,0.46681,0.88172,0.000545436,0.000545436,0.000545436
406,1054.1,0.87303,0.57038,0.95306,0.90526,0.76027,0.82424,0.64288,0.69127,0.47133,0.88536,0.000544536,0.000544536,0.000544536
407,1056.82,0.86682,0.59597,0.96908,0.92891,0.74117,0.82309,0.63702,0.69275,0.47948,0.88609,0.000543637,0.000543637,0.000543637
408,1059.4,0.83841,0.57459,0.94555,0.91173,0.75944,0.82136,0.64223,0.69129,0.46976,0.8865,0.000542737,0.000542737,0.000542737
409,1061.94,0.8492,0.57159,0.93598,0.89997,0.76903,0.82586,0.64498,0.68931,0.47194,0.88467,0.000541837,0.000541837,0.000541837
410,1064.46,0.8571,0.56046,0.94939,0.90381,0.75927,0.81778,0.63595,0.68857,0.48692,0.88292,0.000540937,0.000540937,0.000540937
411,1067.04,0.86187,0.56134,0.93248,0.87828,0.76714,0.8146,0.64153,0.69211,0.49006,0.88354,0.000540037,0.000540037,0.000540037
412,1069.63,0.86258,0.57472,0.94436,0.90652,0.75559,0.81754,0.64614,0.68071,0.46938,0.88019,0.000539137,0.000539137,0.000539137
413,1072.21,0.84712,0.55801,0.95137,0.89836,0.77357,0.82617,0.64576,0.69968,0.46939,0.88705,0.000538237,0.000538237,0.000538237
414,1074.79,0.83306,0.5737,0.95607,0.90922,0.76341,0.82716,0.6452,0.69473,0.46147,0.88767,0.000537337,0.000537337,0.000537337
415,1077.29,0.85166,0.57059,0.94538,0.92552,0.74326,0.82178,0.64398,0.69461,0.47022,0.8875,0.000536437,0.000536437,0.000536437
416,1079.88,0.88089,0.56788,0.95579,0.88866,0.77302,0.82862,0.64673,0.70668,0.46391,0.88874,0.000535537,0.000535537,0.000535537
417,1082.5,0.86159,0.56884,0.96544,0.89655,0.77017,0.82886,0.65157,0.68613,0.46192,0.88398,0.000534637,0.000534637,0.000534637
418,1085.06,0.83528,0.56271,0.96473,0.89783,0.77015,0.82455,0.64691,0.68351,0.46476,0.88239,0.000533738,0.000533738,0.000533738
419,1087.58,0.85187,0.57124,0.93601,0.91108,0.76627,0.82214,0.64493,0.69186,0.46679,0.88517,0.000532838,0.000532838,0.000532838
420,1090.2,0.86346,0.58184,0.9576,0.91164,0.76797,0.82586,0.64975,0.68205,0.46295,0.88263,0.000531938,0.000531938,0.000531938
421,1092.79,0.84391,0.56592,0.95194,0.9124,0.76972,0.83261,0.6496,0.68471,0.46169,0.88362,0.000531038,0.000531038,0.000531038
422,1095.53,0.81325,0.54035,0.94003,0.8957,0.76176,0.82245,0.65125,0.67253,0.46685,0.87926,0.000530138,0.000530138,0.000530138
423,1098.09,0.83752,0.57013,0.95412,0.91753,0.75473,0.82956,0.65365,0.67104,0.45783,0.87798,0.000529238,0.000529238,0.000529238
424,1100.75,0.82757,0.56298,0.92908,0.91815,0.75989,0.82164,0.6428,0.68152,0.47432,0.87891,0.000528338,0.000528338,0.000528338
425,1103.38,0.84814,0.56062,0.93961,0.89933,0.75195,0.81879,0.64023,0.68208,0.4613,0.88132,0.000527438,0.000527438,0.000527438
426,1105.93,0.80225,0.53904,0.94683,0.87443,0.76173,0.81942,0.65353,0.67009,0.45331,0.88456,0.000526538,0.000526538,0.000526538
427,1108.44,0.84459,0.55811,0.95247,0.92369,0.74368,0.82244,0.65465,0.66078,0.45081,0.879,0.000525638,0.000525638,0.000525638
428,1111.05,0.83264,0.5494,0.9507,0.91754,0.75227,0.82558,0.64858,0.66572,0.45695,0.87978,0.000524738,0.000524738,0.000524738
429,1113.64,0.83211,0.54765,0.94716,0.89975,0.76515,0.82804,0.65103,0.69,0.4606,0.88117,0.000523839,0.000523839,0.000523839
430,1116.16,0.81171,0.5363,0.94413,0.8926,0.78268,0.82976,0.65406,0.6736,0.45164,0.87585,0.000522939,0.000522939,0.000522939
431,1118.71,0.86311,0.56573,0.9574,0.90667,0.77145,0.82755,0.6503,0.6842,0.45417,0.88528,0.000522039,0.000522039,0.000522039
432,1121.32,0.81606,0.54086,0.93649,0.90733,0.76638,0.8283,0.65449,0.68196,0.46981,0.88135,0.000521139,0.000521139,0.000521139
433,1123.85,0.81045,0.54535,0.94571,0.90973,0.75563,0.82454,0.65021,0.67633,0.46001,0.88069,0.000520239,0.000520239,0.000520239
434,1126.37,0.82392,0.5432,0.94529,0.89745,0.7745,0.83432,0.65167,0.67171,0.44715,0.8818,0.000519339,0.000519339,0.000519339
435,1129.01,0.83158,0.56018,0.94523,0.91229,0.77167,0.83358,0.65344,0.67017,0.44716,0.87835,0.000518439,0.000518439,0.000518439
436,1131.56,0.85293,0.57435,0.94417,0.90688,0.77453,0.82964,0.6585,0.66493,0.45396,0.87749,0.000517539,0.000517539,0.000517539
437,1134.16,0.849,0.56722,0.92704,0.91051,0.76948,0.83212,0.65053,0.67881,0.45707,0.87982,0.000516639,0.000516639,0.000516639
438,1136.87,0.83971,0.56412,0.96041,0.89968,0.75899,0.82572,0.6492,0.67526,0.46557,0.87885,0.000515739,0.000515739,0.000515739
439,1139.51,0.81353,0.55078,0.9408,0.89435,0.77747,0.82664,0.65783,0.66814,0.45853,0.87913,0.000514839,0.000514839,0.000514839
440,1142.08,0.83003,0.56868,0.9489,0.90109,0.77253,0.82272,0.65123,0.68079,0.45855,0.88153,0.00051394,0.00051394,0.00051394
441,1144.64,0.80183,0.54354,0.9498,0.88563,0.77407,0.83244,0.66071,0.65854,0.44926,0.87665,0.00051304,0.00051304,0.00051304
442,1147.29,0.78691,0.53506,0.92371,0.91075,0.76798,0.83322,0.65499,0.66231,0.44329,0.87634,0.00051214,0.00051214,0.00051214
443,1149.88,0.82389,0.5455,0.9344,0.92011,0.75903,0.83654,0.65295,0.67163,0.44976,0.87716,0.00051124,0.00051124,0.00051124
444,1152.45,0.86162,0.5839,0.94529,0.89664,0.79171,0.83465,0.65245,0.6862,0.45538,0.88183,0.00051034,0.00051034,0.00051034
445,1155.04,0.81609,0.53845,0.94427,0.88584,0.79091,0.8321,0.65822,0.66155,0.44975,0.8758,0.00050944,0.00050944,0.00050944
446,1157.61,0.85688,0.56447,0.94529,0.89437,0.78356,0.82999,0.65004,0.66949,0.45185,0.87884,0.00050854,0.00050854,0.00050854
447,1160.17,0.82481,0.54798,0.93427,0.90092,0.76307,0.8284,0.64745,0.68258,0.4625,0.8797,0.00050764,0.00050764,0.00050764
448,1162.74,0.82461,0.55317,0.92708,0.88364,0.78334,0.83135,0.64735,0.67151,0.45782,0.87705,0.00050674,0.00050674,0.00050674
449,1165.3,0.80069,0.53553,0.93306,0.91576,0.75945,0.82777,0.65441,0.66348,0.45146,0.87303,0.00050584,0.00050584,0.00050584
450,1167.88,0.80406,0.54008,0.94099,0.92016,0.76953,0.83758,0.6565,0.66633,0.44885,0.87548,0.00050494,0.00050494,0.00050494
451,1170.42,0.81025,0.56021,0.94848,0.90826,0.77278,0.82904,0.65247,0.68209,0.45309,0.87737,0.00050404,0.00050404,0.00050404
452,1172.98,0.84625,0.5577,0.94675,0.92491,0.74812,0.82761,0.64982,0.68894,0.45631,0.88294,0.000503141,0.000503141,0.000503141
453,1175.68,0.80504,0.53285,0.9492,0.89507,0.768,0.82736,0.65617,0.67745,0.4569,0.87822,0.000502241,0.000502241,0.000502241
454,1178.35,0.82303,0.54632,0.95205,0.89939,0.77002,0.83154,0.66278,0.65615,0.44463,0.87383,0.000501341,0.000501341,0.000501341
455,1180.91,0.80098,0.548,0.94888,0.92516,0.76179,0.83092,0.66411,0.64925,0.43957,0.87025,0.000500441,0.000500441,0.000500441
456,1183.49,0.81056,0.5287,0.93288,0.92778,0.75502,0.82974,0.6563,0.66588,0.44484,0.87408,0.000499541,0.000499541,0.000499541
457,1186.13,0.85466,0.55025,0.94494,0.87962,0.78786,0.83804,0.66643,0.65617,0.44396,0.87169,0.000498641,0.000498641,0.000498641
458,1188.71,0.8383,0.55117,0.94446,0.93159,0.7572,0.83896,0.66225,0.65411,0.44687,0.87165,0.000497741,0.000497741,0.000497741
459,1191.28,0.82428,0.54767,0.93452,0.93501,0.75141,0.83643,0.65884,0.66067,0.44891,0.87413,0.000496841,0.000496841,0.000496841
460,1193.97,0.80444,0.53573,0.91048,0.93444,0.76404,0.83809,0.66227,0.65793,0.44433,0.87033,0.000495941,0.000495941,0.000495941
461,1196.57,0.82521,0.55534,0.92351,0.90419,0.77599,0.83542,0.6614,0.65326,0.44194,0.86752,0.000495041,0.000495041,0.000495041
462,1199.14,0.82448,0.54824,0.9272,0.90071,0.7669,0.83087,0.65843,0.66346,0.44557,0.87025,0.000494141,0.000494141,0.000494141
463,1201.71,0.84372,0.56521,0.93667,0.88778,0.78209,0.83485,0.66311,0.66086,0.44223,0.87064,0.000493242,0.000493242,0.000493242
464,1204.3,0.78164,0.52825,0.92532,0.90043,0.7816,0.83727,0.65527,0.66498,0.45248,0.87488,0.000492342,0.000492342,0.000492342
465,1206.9,0.83152,0.52718,0.93918,0.92211,0.77731,0.83851,0.65544,0.65648,0.45318,0.87131,0.000491442,0.000491442,0.000491442
466,1209.4,0.83625,0.54434,0.9205,0.91941,0.77993,0.84085,0.65922,0.65966,0.44676,0.87218,0.000490542,0.000490542,0.000490542
467,1211.94,0.83105,0.54952,0.93516,0.91007,0.7828,0.83706,0.66257,0.65061,0.4442,0.86766,0.000489642,0.000489642,0.000489642
468,1214.47,0.78782,0.53379,0.92423,0.91947,0.77823,0.83999,0.66679,0.64138,0.43398,0.86537,0.000488742,0.000488742,0.000488742
469,1217.14,0.82269,0.53764,0.94184,0.93457,0.7741,0.8407,0.66551,0.64651,0.43913,0.86783,0.000487842,0.000487842,0.000487842
470,1219.67,0.82647,0.53524,0.92281,0.92125,0.78122,0.84224,0.67026,0.63589,0.43151,0.8642,0.000486942,0.000486942,0.000486942
471,1222.3,0.85473,0.55258,0.92181,0.90725,0.78741,0.84378,0.67204,0.63716,0.43332,0.86515,0.000486042,0.000486042,0.000486042
472,1224.86,0.80309,0.53417,0.94133,0.89394,0.77306,0.83298,0.66021,0.64525,0.44238,0.86761,0.000485142,0.000485142,0.000485142
473,1227.41,0.79923,0.53573,0.93794,0.90115,0.77977,0.84057,0.66639,0.64912,0.43258,0.86878,0.000484242,0.000484242,0.000484242
474,1229.96,0.77653,0.51835,0.93162,0.86789,0.80123,0.83691,0.66397,0.64773,0.43188,0.87132,0.000483343,0.000483343,0.000483343
475,1232.56,0.77574,0.52184,0.93152,0.90701,0.78164,0.84104,0.66009,0.65246,0.43297,0.86956,0.000482443,0.000482443,0.000482443
476,1235.09,0.80813,0.52684,0.92883,0.90743,0.7849,0.84094,0.6571,0.65196,0.43435,0.8729,0.000481543,0.000481543,0.000481543
477,1237.67,0.83051,0.53486,0.92787,0.90472,0.78491,0.84055,0.65896,0.64938,0.44431,0.86962,0.000480643,0.000480643,0.000480643
478,1240.35,0.81109,0.53393,0.94283,0.89437,0.78555,0.83707,0.6603,0.64292,0.43949,0.86699,0.000479743,0.000479743,0.000479743
479,1242.92,0.82682,0.55341,0.93355,0.917,0.77901,0.8412,0.66404,0.64457,0.43222,0.87002,0.000478843,0.000478843,0.000478843
480,1245.53,0.80887,0.534,0.93621,0.8962,0.79167,0.84459,0.66371,0.65079,0.4363,0.86979,0.000477943,0.000477943,0.000477943
481,1248.24,0.78889,0.52429,0.92474,0.88897,0.78368,0.84016,0.66344,0.64499,0.43671,0.86817,0.000477043,0.000477043,0.000477043
482,1250.77,0.78634,0.52106,0.90835,0.92414,0.7724,0.83681,0.66136,0.64537,0.43801,0.86681,0.000476143,0.000476143,0.000476143
483,1253.28,0.78971,0.53224,0.92442,0.92619,0.79112,0.846,0.66484,0.64513,0.43762,0.86545,0.000475243,0.000475243,0.000475243
484,1255.92,0.78483,0.53227,0.93841,0.92793,0.7782,0.83826,0.6648,0.64042,0.43777,0.86593,0.000474343,0.000474343,0.000474343
485,1258.61,0.78974,0.53432,0.92948,0.90767,0.79456,0.84493,0.66416,0.65445,0.43023,0.86724,0.000473444,0.000473444,0.000473444
486,1261.16,0.78357,0.52882,0.92937,0.93433,0.78896,0.84523,0.67223,0.63027,0.42371,0.86364,0.000472544,0.000472544,0.000472544
487,1263.73,0.78391,0.52163,0.92512,0.93475,0.78415,0.84545,0.67373,0.64397,0.43278,0.86406,0.000471644,0.000471644,0.000471644
488,1266.29,0.75713,0.50761,0.93494,0.91713,0.78666,0.8434,0.67041,0.65131,0.43548,0.86939,0.000470744,0.000470744,0.000470744
489,1268.84,0.80621,0.52488,0.93153,0.92773,0.7916,0.84625,0.67465,0.64395,0.42666,0.86708,0.000469844,0.000469844,0.000469844
490,1271.4,0.81868,0.53944,0.93305,0.93091,0.77453,0.84425,0.67498,0.63432,0.43014,0.86581,0.000468944,0.000468944,0.000468944
491,1274,0.79523,0.53083,0.92036,0.90574,0.78311,0.83691,0.66331,0.63857,0.4395,0.86648,0.000468044,0.000468044,0.000468044
492,1276.66,0.79292,0.52729,0.93065,0.88872,0.79525,0.8417,0.66875,0.64019,0.43431,0.86836,0.000467144,0.000467144,0.000467144
493,1279.19,0.79727,0.54134,0.93919,0.89983,0.78867,0.84613,0.66787,0.63863,0.42712,0.86548,0.000466244,0.000466244,0.000466244
494,1281.72,0.76763,0.52063,0.91641,0.91479,0.78778,0.84638,0.67322,0.63584,0.42897,0.86568,0.000465344,0.000465344,0.000465344
495,1284.34,0.80978,0.52902,0.93349,0.91123,0.78662,0.84416,0.66779,0.64784,0.43563,0.86866,0.000464444,0.000464444,0.000464444
496,1286.94,0.7842,0.52059,0.92815,0.91122,0.7913,0.84466,0.67227,0.63204,0.42587,0.86693,0.000463545,0.000463545,0.000463545
497,1289.49,0.82926,0.52943,0.93171,0.9408,0.76497,0.84497,0.66777,0.64115,0.43115,0.86549,0.000462645,0.000462645,0.000462645
498,1292.08,0.82314,0.54261,0.92251,0.93546,0.78593,0.84834,0.67061,0.63621,0.42793,0.8644,0.000461745,0.000461745,0.000461745
499,1294.69,0.80399,0.52407,0.9503,0.91424,0.79629,0.84862,0.67209,0.62806,0.42341,0.86226,0.000460845,0.000460845,0.000460845
500,1297.27,0.80335,0.5283,0.93167,0.93661,0.76789,0.84831,0.6729,0.63504,0.42858,0.86506,0.000459945,0.000459945,0.000459945
501,1299.9,0.82195,0.53431,0.93735,0.93011,0.78727,0.84824,0.67257,0.63318,0.42726,0.86567,0.000459045,0.000459045,0.000459045
502,1302.54,0.78458,0.5145,0.9252,0.92412,0.79285,0.84844,0.66882,0.63199,0.42762,0.86498,0.000458145,0.000458145,0.000458145
503,1305.07,0.79717,0.53565,0.94246,0.92737,0.79373,0.85246,0.6704,0.62943,0.42779,0.86255,0.000457245,0.000457245,0.000457245
504,1307.64,0.82481,0.5333,0.92586,0.92651,0.79338,0.84985,0.67488,0.63946,0.42674,0.87185,0.000456345,0.000456345,0.000456345
505,1310.19,0.80592,0.53771,0.93818,0.90985,0.80392,0.84741,0.6757,0.62207,0.42683,0.86387,0.000455445,0.000455445,0.000455445
506,1312.81,0.74652,0.49776,0.91732,0.90681,0.79775,0.84559,0.67549,0.62131,0.42761,0.86583,0.000454545,0.000454545,0.000454545
507,1315.36,0.77415,0.519,0.92951,0.93111,0.78531,0.84789,0.67797,0.619,0.42053,0.86426,0.000453646,0.000453646,0.000453646
508,1317.92,0.81271,0.53483,0.93714,0.93119,0.7809,0.84394,0.67699,0.61924,0.41889,0.86209,0.000452746,0.000452746,0.000452746
509,1320.57,0.80333,0.5314,0.93726,0.9138,0.79697,0.84703,0.67525,0.6264,0.42956,0.86323,0.000451846,0.000451846,0.000451846
510,1323.15,0.81016,0.53089,0.93687,0.89188,0.79941,0.84535,0.67959,0.61809,0.427,0.86231,0.000450946,0.000450946,0.000450946
511,1325.71,0.76822,0.51353,0.92072,0.92786,0.76031,0.84037,0.67669,0.62078,0.42587,0.8615,0.000450046,0.000450046,0.000450046
512,1328.29,0.76811,0.51547,0.93293,0.90734,0.78585,0.83942,0.67118,0.62769,0.42758,0.86342,0.000449146,0.000449146,0.000449146
513,1330.97,0.80562,0.53008,0.93523,0.92534,0.78548,0.84032,0.67125,0.63682,0.42616,0.8647,0.000448246,0.000448246,0.000448246
514,1333.46,0.78947,0.51441,0.92664,0.9285,0.78368,0.84273,0.67534,0.61958,0.42218,0.86388,0.000447346,0.000447346,0.000447346
515,1336.05,0.7691,0.50502,0.92681,0.92719,0.77785,0.84225,0.67198,0.61877,0.42094,0.86129,0.000446446,0.000446446,0.000446446
516,1338.68,0.78425,0.51812,0.92213,0.92201,0.78396,0.84254,0.67375,0.61704,0.41862,0.8619,0.000445546,0.000445546,0.000445546
517,1341.26,0.78666,0.51774,0.93198,0.90538,0.78681,0.84535,0.67403,0.61662,0.41988,0.86076,0.000444646,0.000444646,0.000444646
518,1343.88,0.76431,0.50052,0.91612,0.90532,0.7871,0.84113,0.67227,0.63082,0.42936,0.8657,0.000443747,0.000443747,0.000443747
519,1346.47,0.77318,0.51955,0.93603,0.90974,0.7888,0.8467,0.67708,0.6179,0.42408,0.86003,0.000442847,0.000442847,0.000442847
520,1349.05,0.76932,0.51111,0.92586,0.9133,0.7842,0.84909,0.67768,0.61319,0.42503,0.85942,0.000441947,0.000441947,0.000441947
521,1351.63,0.7707,0.50676,0.92043,0.91222,0.79037,0.84725,0.67718,0.61972,0.42566,0.86201,0.000441047,0.000441047,0.000441047
522,1354.16,0.79769,0.52479,0.93337,0.92034,0.78871,0.85064,0.68089,0.61962,0.42023,0.86276,0.000440147,0.000440147,0.000440147
523,1356.69,0.78034,0.51328,0.93194,0.90847,0.79945,0.85189,0.68403,0.61759,0.42047,0.8616,0.000439247,0.000439247,0.000439247
524,1359.29,0.77615,0.50851,0.91884,0.92342,0.79754,0.85247,0.68244,0.6101,0.41773,0.86101,0.000438347,0.000438347,0.000438347
525,1361.83,0.79314,0.50707,0.91913,0.90867,0.80466,0.85191,0.68451,0.62627,0.42096,0.86408,0.000437447,0.000437447,0.000437447
526,1364.4,0.77823,0.51537,0.92226,0.91703,0.79225,0.8526,0.68287,0.61682,0.41768,0.861,0.000436547,0.000436547,0.000436547
527,1367.07,0.77261,0.50655,0.91452,0.90445,0.79916,0.85371,0.67914,0.61752,0.41365,0.86046,0.000435647,0.000435647,0.000435647
528,1369.67,0.77495,0.51187,0.9204,0.926,0.78306,0.84765,0.67668,0.61665,0.4221,0.85856,0.000434747,0.000434747,0.000434747
529,1372.31,0.77649,0.51709,0.92356,0.91788,0.78394,0.84224,0.67328,0.62235,0.42744,0.86331,0.000433848,0.000433848,0.000433848
530,1374.91,0.76069,0.50748,0.93501,0.91307,0.78319,0.8514,0.68092,0.61825,0.41974,0.85963,0.000432948,0.000432948,0.000432948
531,1377.63,0.75685,0.5208,0.9298,0.9372,0.77428,0.84592,0.67805,0.62273,0.42062,0.85857,0.000432048,0.000432048,0.000432048
532,1380.22,0.7803,0.51717,0.92816,0.92232,0.78136,0.84786,0.68106,0.61933,0.41556,0.86184,0.000431148,0.000431148,0.000431148
533,1382.81,0.75465,0.50005,0.91953,0.91178,0.79565,0.84963,0.68304,0.60226,0.4084,0.85715,0.000430248,0.000430248,0.000430248
534,1385.41,0.76205,0.50274,0.92539,0.92606,0.79072,0.851,0.68345,0.61061,0.41334,0.85929,0.000429348,0.000429348,0.000429348
535,1388.08,0.76099,0.50725,0.9175,0.92881,0.77973,0.84357,0.67962,0.6167,0.41886,0.86244,0.000428448,0.000428448,0.000428448
536,1390.65,0.77585,0.52615,0.92709,0.94148,0.78574,0.85411,0.68596,0.60947,0.41296,0.86044,0.000427548,0.000427548,0.000427548
537,1393.24,0.75726,0.49968,0.91556,0.9383,0.78385,0.85215,0.68884,0.59932,0.41461,0.85695,0.000426648,0.000426648,0.000426648
538,1395.88,0.78244,0.52328,0.93234,0.90113,0.7998,0.84766,0.68155,0.60674,0.41807,0.85797,0.000425748,0.000425748,0.000425748
539,1398.39,0.80154,0.5288,0.91626,0.91807,0.79032,0.85046,0.68091,0.61574,0.41903,0.85991,0.000424848,0.000424848,0.000424848
540,1400.95,0.7784,0.51357,0.93087,0.94398,0.7762,0.85093,0.681,0.60874,0.41701,0.85926,0.000423949,0.000423949,0.000423949
541,1403.57,0.79633,0.53118,0.91859,0.95137,0.77214,0.84842,0.68418,0.60035,0.41704,0.85664,0.000423049,0.000423049,0.000423049
542,1406.11,0.77152,0.50426,0.92085,0.93762,0.78468,0.85082,0.68403,0.60568,0.41472,0.85717,0.000422149,0.000422149,0.000422149
543,1408.65,0.72833,0.49548,0.91019,0.94544,0.78271,0.85032,0.68472,0.59668,0.41298,0.85477,0.000421249,0.000421249,0.000421249
544,1411.25,0.77423,0.50701,0.92361,0.90128,0.79247,0.8489,0.68189,0.59983,0.41617,0.85702,0.000420349,0.000420349,0.000420349
545,1413.86,0.78897,0.51557,0.92508,0.91703,0.79224,0.85015,0.68114,0.60223,0.41748,0.85445,0.000419449,0.000419449,0.000419449
546,1416.42,0.79276,0.50954,0.93946,0.91918,0.79656,0.8496,0.68389,0.6045,0.4166,0.85363,0.000418549,0.000418549,0.000418549
547,1418.95,0.80554,0.52653,0.92917,0.93369,0.79154,0.85134,0.68934,0.60917,0.41408,0.85831,0.000417649,0.000417649,0.000417649
548,1421.61,0.76973,0.52032,0.91265,0.92374,0.79984,0.85231,0.69228,0.60546,0.41286,0.85962,0.000416749,0.000416749,0.000416749
549,1424.29,0.758,0.49556,0.91206,0.92335,0.7876,0.84936,0.68947,0.60038,0.4136,0.85524,0.000415849,0.000415849,0.000415849
550,1427.02,0.75694,0.50893,0.90808,0.91208,0.79936,0.84935,0.68561,0.59886,0.41035,0.85518,0.000414949,0.000414949,0.000414949
