epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,472.628,1.1027,0.83769,1.09041,0.8713,0.65174,0.72136,0.50628,0.98343,0.67128,1.02375,0.000574233,0.000574233,0.000574233
188,475.207,1.07141,0.79083,1.05543,0.81456,0.67163,0.7165,0.50826,0.96945,0.71288,1.01499,0.000572434,0.000572434,0.000572434
189,477.672,1.10751,0.80136,1.0846,0.82706,0.67433,0.72866,0.50939,0.99301,0.67927,1.02963,0.000570634,0.000570634,0.000570634
190,480.151,1.08424,0.81355,1.04683,0.86244,0.65605,0.72444,0.51444,0.95458,0.6858,1.01032,0.000568834,0.000568834,0.000568834
191,482.655,1.04097,0.7893,1.03504,0.8527,0.64964,0.72081,0.51678,0.94389,0.69448,1.00583,0.000567034,0.000567034,0.000567034
192,485.194,1.06544,0.78992,1.06183,0.82032,0.6647,0.71436,0.51664,0.95054,0.70235,1.01025,0.000565234,0.000565234,0.000565234
193,487.782,1.0725,0.7745,1.06216,0.85478,0.65062,0.7204,0.51901,0.95846,0.66558,1.006,0.000563435,0.000563435,0.000563435
194,490.282,1.05937,0.75203,1.04322,0.85619,0.64484,0.71504,0.52557,0.92431,0.64748,1.00279,0.000561635,0.000561635,0.000561635
195,492.81,1.08762,0.80122,1.07603,0.85297,0.67458,0.73389,0.52581,0.94183,0.64814,1.00681,0.000559835,0.000559835,0.000559835
196,495.287,1.09215,0.77206,1.06541,0.86243,0.64134,0.72649,0.52192,0.94894,0.65697,1.01367,0.000558035,0.000558035,0.000558035
197,497.726,1.07077,0.78029,1.05436,0.84491,0.64622,0.71886,0.51781,0.94616,0.70005,1.00363,0.000556235,0.000556235,0.000556235
198,500.24,1.0527,0.76049,1.04766,0.85342,0.65475,0.72046,0.52123,0.93068,0.6503,1.00104,0.000554435,0.000554435,0.000554435
199,502.809,1.0674,0.78285,1.06651,0.87048,0.66015,0.72563,0.52245,0.92326,0.6343,1.00407,0.000552636,0.000552636,0.000552636
200,505.28,1.06093,0.76026,1.06338,0.86198,0.65924,0.72511,0.5271,0.91396,0.65089,0.99392,0.000550836,0.000550836,0.000550836
201,507.732,1.03706,0.72546,1.04503,0.83686,0.66103,0.72191,0.51192,0.98231,0.66721,1.01287,0.000549036,0.000549036,0.000549036
202,510.214,1.06674,0.76699,1.05221,0.82076,0.68865,0.73282,0.51944,0.94815,0.66794,1.00766,0.000547236,0.000547236,0.000547236
203,512.723,1.04728,0.76771,1.08352,0.84843,0.66659,0.73545,0.5291,0.93921,0.64362,1.00856,0.000545436,0.000545436,0.000545436
204,515.272,1.06837,0.76153,1.05791,0.87102,0.64857,0.729,0.52652,0.93891,0.64562,1.01754,0.000543637,0.000543637,0.000543637
205,517.747,1.09179,0.79044,1.0779,0.90848,0.64192,0.73418,0.52373,0.94206,0.6556,1.00961,0.000541837,0.000541837,0.000541837
206,520.297,1.06843,0.7645,1.05221,0.84824,0.67698,0.7418,0.52944,0.95097,0.66096,1.018,0.000540037,0.000540037,0.000540037
207,522.802,1.06749,0.77873,1.07728,0.86521,0.66126,0.7354,0.51681,0.99,0.66195,1.01658,0.000538237,0.000538237,0.000538237
208,525.435,1.06785,0.79389,1.03369,0.89621,0.64899,0.73421,0.52559,0.95055,0.70474,1,0.000536437,0.000536437,0.000536437
209,527.942,1.06876,0.77278,1.03263,0.90685,0.65539,0.74218,0.54098,0.89955,0.63531,0.99288,0.000534637,0.000534637,0.000534637
210,530.485,1.02375,0.76224,1.04728,0.85653,0.67004,0.73852,0.53588,0.90813,0.64192,0.98529,0.000532838,0.000532838,0.000532838
211,532.937,1.0429,0.76407,1.04974,0.83545,0.68639,0.73994,0.54136,0.87635,0.61643,0.98031,0.000531038,0.000531038,0.000531038
212,535.403,1.04915,0.76236,1.04573,0.87381,0.68367,0.74296,0.54585,0.88715,0.61828,0.98391,0.000529238,0.000529238,0.000529238
213,537.891,1.0508,0.77889,1.05493,0.8796,0.65794,0.72278,0.52483,0.92446,0.6555,0.99457,0.000527438,0.000527438,0.000527438
214,540.42,1.05507,0.75977,1.03593,0.88387,0.64742,0.72818,0.53073,0.90556,0.64799,0.98715,0.000525638,0.000525638,0.000525638
215,542.879,1.05224,0.77326,1.03293,0.85025,0.67108,0.73519,0.54141,0.88841,0.62132,0.98693,0.000523839,0.000523839,0.000523839
216,545.383,1.02956,0.74692,1.03449,0.89016,0.66632,0.74097,0.54404,0.88463,0.62155,0.97806,0.000522039,0.000522039,0.000522039
217,547.883,1.03058,0.7178,1.03576,0.84823,0.66987,0.73155,0.53543,0.90354,0.64191,0.9854,0.000520239,0.000520239,0.000520239
218,550.314,1.04489,0.73267,1.03837,0.88256,0.66004,0.73491,0.52894,0.90391,0.63815,0.98539,0.000518439,0.000518439,0.000518439
219,552.864,1.02439,0.74836,1.04142,0.88488,0.65818,0.7394,0.53824,0.88432,0.62761,0.97946,0.000516639,0.000516639,0.000516639
220,555.374,1.02385,0.71765,1.01619,0.88488,0.66463,0.7419,0.54296,0.89277,0.61719,0.98422,0.000514839,0.000514839,0.000514839
221,557.932,1.00192,0.71999,1.04095,0.88928,0.66385,0.74416,0.5406,0.87835,0.60455,0.98265,0.00051304,0.00051304,0.00051304
222,560.418,1.00662,0.72755,1.05335,0.87363,0.66387,0.74326,0.5508,0.87068,0.60371,0.97838,0.00051124,0.00051124,0.00051124
223,562.932,1.02734,0.72891,1.03722,0.89512,0.66101,0.73957,0.52912,0.94288,0.64217,0.99409,0.00050944,0.00050944,0.00050944
224,565.562,0.98705,0.68828,1.05483,0.92053,0.66157,0.73963,0.54917,0.87174,0.60592,0.97818,0.00050764,0.00050764,0.00050764
225,568.089,1.04099,0.72323,1.03158,0.90546,0.66794,0.74157,0.54955,0.88117,0.61403,0.97498,0.00050584,0.00050584,0.00050584
226,570.584,0.99617,0.71991,1.01887,0.90594,0.67166,0.7479,0.54604,0.87808,0.6004,0.97362,0.00050404,0.00050404,0.00050404
227,573.102,1.01507,0.72469,1.03806,0.91516,0.64796,0.74339,0.5437,0.88324,0.60416,0.9747,0.000502241,0.000502241,0.000502241
228,575.624,1.02025,0.74907,1.03894,0.86433,0.66517,0.74548,0.54077,0.88861,0.6311,0.98858,0.000500441,0.000500441,0.000500441
229,578.054,0.99559,0.73889,1.02662,0.84358,0.69017,0.74565,0.55927,0.84384,0.60084,0.97011,0.000498641,0.000498641,0.000498641
230,580.509,1.0897,0.75861,1.04515,0.88129,0.66462,0.73916,0.54428,0.87597,0.61583,0.96723,0.000496841,0.000496841,0.000496841
231,583.019,1.01757,0.73443,1.05252,0.91442,0.65709,0.74657,0.54498,0.86772,0.60797,0.96678,0.000495041,0.000495041,0.000495041
232,585.577,1.02239,0.73816,1.01532,0.8576,0.65859,0.73402,0.54008,0.88748,0.63387,0.97479,0.000493242,0.000493242,0.000493242
233,588.045,1.00695,0.73409,1.03304,0.88113,0.67055,0.74309,0.55022,0.86209,0.61234,0.96735,0.000491442,0.000491442,0.000491442
234,590.502,1.00571,0.73129,1.02373,0.86514,0.68558,0.75563,0.55099,0.87207,0.58848,0.97037,0.000489642,0.000489642,0.000489642
235,593.025,1.03651,0.7361,1.03999,0.88185,0.67934,0.75397,0.55665,0.86918,0.60029,0.96679,0.000487842,0.000487842,0.000487842
236,595.528,0.99247,0.72827,1.03356,0.89176,0.66571,0.75109,0.55082,0.87071,0.61655,0.96864,0.000486042,0.000486042,0.000486042
237,598.02,1.04157,0.7285,1.04737,0.89449,0.68148,0.75331,0.55486,0.86372,0.60341,0.96489,0.000484242,0.000484242,0.000484242
238,600.548,0.9948,0.72308,1.01469,0.85717,0.70225,0.75164,0.55334,0.88026,0.59685,0.9671,0.000482443,0.000482443,0.000482443
239,603.171,1.00144,0.72458,1.02233,0.86525,0.67949,0.74504,0.55342,0.86342,0.60624,0.9644,0.000480643,0.000480643,0.000480643
240,605.71,1.02254,0.71582,1.01577,0.87039,0.68243,0.74522,0.54915,0.85552,0.59669,0.9595,0.000478843,0.000478843,0.000478843
241,608.187,1.01809,0.72529,1.04772,0.88582,0.68114,0.75305,0.53543,0.92659,0.60713,0.97506,0.000477043,0.000477043,0.000477043
242,610.744,1.02197,0.73852,1.01156,0.87899,0.66532,0.74537,0.5465,0.88157,0.61062,0.96783,0.000475243,0.000475243,0.000475243
243,613.214,0.98689,0.70392,1.01258,0.84799,0.6952,0.75676,0.5635,0.84264,0.58542,0.95982,0.000473444,0.000473444,0.000473444
244,615.723,0.9873,0.70592,1.03107,0.88831,0.67504,0.75781,0.56191,0.86573,0.59827,0.96649,0.000471644,0.000471644,0.000471644
245,618.194,1.02092,0.73297,1.03998,0.9113,0.67581,0.75809,0.55948,0.84889,0.59163,0.96286,0.000469844,0.000469844,0.000469844
246,620.732,1.01952,0.73146,1.03781,0.8844,0.67437,0.75191,0.55898,0.84828,0.5989,0.95541,0.000468044,0.000468044,0.000468044
247,623.22,1.00479,0.70795,1.0178,0.88286,0.67928,0.75398,0.55918,0.85992,0.59802,0.96492,0.000466244,0.000466244,0.000466244
248,625.731,1.04821,0.74016,1.0235,0.83527,0.70826,0.7604,0.56813,0.82975,0.57019,0.95536,0.000464444,0.000464444,0.000464444
249,628.252,0.98694,0.71055,1.01753,0.8736,0.68128,0.75483,0.56862,0.84087,0.58627,0.95807,0.000462645,0.000462645,0.000462645
250,630.737,0.98424,0.71517,1.04563,0.86201,0.68319,0.75416,0.55657,0.87029,0.59684,0.96931,0.000460845,0.000460845,0.000460845
251,633.218,0.99213,0.69868,1.02737,0.8838,0.68683,0.75422,0.55922,0.85525,0.5953,0.95959,0.000459045,0.000459045,0.000459045
252,635.722,1.01333,0.70374,1.03412,0.89195,0.6838,0.76435,0.56519,0.86501,0.57836,0.96686,0.000457245,0.000457245,0.000457245
253,638.245,0.96465,0.68968,1.00495,0.86743,0.70044,0.76413,0.5623,0.84938,0.57898,0.95576,0.000455445,0.000455445,0.000455445
254,640.759,0.95794,0.68217,1.01576,0.90162,0.69188,0.76628,0.55867,0.85805,0.5779,0.95725,0.000453646,0.000453646,0.000453646
255,643.31,1.01896,0.71754,1.03375,0.86441,0.69597,0.76584,0.56255,0.84236,0.57688,0.95867,0.000451846,0.000451846,0.000451846
256,645.797,0.95864,0.66773,1.00689,0.8829,0.68588,0.75401,0.57143,0.826,0.57779,0.94794,0.000450046,0.000450046,0.000450046
257,648.325,0.99059,0.72112,1.01885,0.91398,0.66744,0.76056,0.56387,0.83724,0.5834,0.9478,0.000448246,0.000448246,0.000448246
258,650.795,0.99178,0.7119,1.01659,0.83965,0.69908,0.76079,0.56556,0.83814,0.5684,0.95282,0.000446446,0.000446446,0.000446446
259,653.262,0.94193,0.67405,1.01604,0.89439,0.67874,0.76023,0.56467,0.83509,0.57357,0.95049,0.000444646,0.000444646,0.000444646
260,655.8,0.96726,0.68312,1.00171,0.88573,0.67866,0.74704,0.55929,0.83327,0.58748,0.95117,0.000442847,0.000442847,0.000442847
261,658.353,0.99678,0.71457,1.02789,0.87052,0.6845,0.75434,0.56693,0.81864,0.58038,0.94405,0.000441047,0.000441047,0.000441047
262,660.85,0.99113,0.69109,1.00849,0.88655,0.69256,0.75819,0.571,0.82308,0.57702,0.94557,0.000439247,0.000439247,0.000439247
263,663.345,0.98126,0.70248,1.00733,0.88395,0.68942,0.75631,0.56767,0.81431,0.56722,0.94667,0.000437447,0.000437447,0.000437447
264,665.836,0.98753,0.70359,1.0102,0.8489,0.70524,0.76036,0.57296,0.81301,0.56516,0.94798,0.000435647,0.000435647,0.000435647
265,668.331,0.95376,0.69825,1.00875,0.88135,0.69752,0.76304,0.56974,0.81576,0.56863,0.94207,0.000433848,0.000433848,0.000433848
266,670.808,0.99644,0.69968,1.02966,0.84809,0.69742,0.74896,0.55792,0.84364,0.6052,0.95222,0.000432048,0.000432048,0.000432048
267,673.302,0.94957,0.67463,1.00442,0.90985,0.69547,0.77013,0.57429,0.82469,0.56757,0.94813,0.000430248,0.000430248,0.000430248
268,675.818,1.0265,0.71387,1.04731,0.87932,0.69001,0.76174,0.56368,0.82879,0.58589,0.946,0.000428448,0.000428448,0.000428448
269,678.277,0.97524,0.69287,1.02979,0.90531,0.68209,0.76649,0.57082,0.83363,0.56464,0.95244,0.000426648,0.000426648,0.000426648
270,680.869,0.96056,0.67752,1.02094,0.85533,0.69783,0.75573,0.56517,0.82832,0.57494,0.95195,0.000424848,0.000424848,0.000424848
271,683.345,0.99237,0.69109,1.01738,0.89943,0.68398,0.76392,0.57456,0.81029,0.55509,0.94811,0.000423049,0.000423049,0.000423049
272,685.847,0.94839,0.66729,1.00597,0.87217,0.67948,0.76156,0.5799,0.81351,0.55926,0.94728,0.000421249,0.000421249,0.000421249
273,688.308,0.95513,0.67967,1.00378,0.87387,0.69467,0.7643,0.57814,0.81959,0.56326,0.94783,0.000419449,0.000419449,0.000419449
274,690.841,0.95902,0.67099,1.00123,0.87537,0.67327,0.75612,0.57345,0.8321,0.57125,0.94896,0.000417649,0.000417649,0.000417649
275,693.382,0.98471,0.67618,1.01537,0.88926,0.68696,0.76125,0.57533,0.82146,0.56868,0.94475,0.000415849,0.000415849,0.000415849
276,695.871,1.03644,0.69864,1.01437,0.89823,0.68394,0.76458,0.57746,0.82245,0.56882,0.93849,0.000414049,0.000414049,0.000414049
277,698.365,0.96813,0.67866,0.99042,0.87474,0.70264,0.7686,0.57428,0.81972,0.56596,0.94469,0.00041225,0.00041225,0.00041225
278,700.845,0.99061,0.69261,0.99798,0.88911,0.67738,0.76517,0.57597,0.81207,0.57053,0.94328,0.00041045,0.00041045,0.00041045
279,703.414,0.95902,0.69101,1.01382,0.85895,0.70038,0.76443,0.58351,0.80313,0.55147,0.94202,0.00040865,0.00040865,0.00040865
280,705.942,0.95375,0.6698,1.01094,0.86915,0.70361,0.77223,0.58579,0.7918,0.55425,0.94045,0.00040685,0.00040685,0.00040685
281,708.445,0.94843,0.66953,1.004,0.87722,0.69888,0.77426,0.58775,0.78408,0.5512,0.93407,0.00040505,0.00040505,0.00040505
282,710.92,0.94788,0.6654,1.01437,0.90594,0.68576,0.76698,0.58395,0.79422,0.54875,0.93568,0.000403251,0.000403251,0.000403251
283,713.427,0.95681,0.66969,0.99814,0.90432,0.70156,0.76761,0.58606,0.78249,0.54105,0.93112,0.000401451,0.000401451,0.000401451
284,715.948,0.9457,0.66381,0.98574,0.83786,0.71603,0.76626,0.57925,0.7941,0.56275,0.93668,0.000399651,0.000399651,0.000399651
285,718.477,0.97583,0.67167,1.01613,0.87527,0.70475,0.76696,0.58179,0.78162,0.54306,0.93346,0.000397851,0.000397851,0.000397851
286,721.087,0.96593,0.68426,1.00848,0.87493,0.69279,0.76626,0.57655,0.80182,0.54874,0.93102,0.000396051,0.000396051,0.000396051
287,723.561,0.92415,0.65273,0.99049,0.88537,0.72011,0.77532,0.58614,0.78998,0.53536,0.93122,0.000394251,0.000394251,0.000394251
288,726.018,0.93713,0.64568,0.99155,0.90965,0.68361,0.76819,0.57702,0.81929,0.55133,0.93314,0.000392452,0.000392452,0.000392452
289,728.54,0.95776,0.67808,0.9946,0.87194,0.71689,0.7688,0.5889,0.77729,0.54872,0.92938,0.000390652,0.000390652,0.000390652
290,731.038,0.95332,0.64639,0.97331,0.86801,0.70549,0.7733,0.58217,0.78846,0.54899,0.93061,0.000388852,0.000388852,0.000388852
291,733.532,0.92076,0.64224,0.98487,0.88021,0.7016,0.77092,0.58151,0.80784,0.55683,0.93509,0.000387052,0.000387052,0.000387052
292,736.031,0.9296,0.65439,0.98242,0.89996,0.71035,0.77768,0.58957,0.78242,0.5383,0.92918,0.000385252,0.000385252,0.000385252
293,738.526,0.94343,0.664,0.98945,0.87941,0.71233,0.77767,0.59038,0.78126,0.53453,0.9286,0.000383453,0.000383453,0.000383453
294,741.071,0.9544,0.65884,0.99678,0.91563,0.6903,0.77312,0.58539,0.77889,0.55524,0.92695,0.000381653,0.000381653,0.000381653
295,743.529,0.91625,0.62742,0.98594,0.89689,0.70519,0.77266,0.58735,0.77179,0.5357,0.92648,0.000379853,0.000379853,0.000379853
296,746.113,0.95195,0.65297,0.98649,0.88926,0.70604,0.77805,0.58825,0.78134,0.532,0.93028,0.000378053,0.000378053,0.000378053
297,748.581,0.95388,0.63783,0.99207,0.86992,0.70872,0.77014,0.58583,0.79248,0.54483,0.9329,0.000376253,0.000376253,0.000376253
298,751.11,0.91133,0.63649,0.99321,0.84797,0.7106,0.77474,0.58973,0.78116,0.55342,0.92789,0.000374453,0.000374453,0.000374453
299,753.6,0.90356,0.62941,0.98724,0.84443,0.71158,0.77141,0.58723,0.78061,0.55322,0.92941,0.000372654,0.000372654,0.000372654
300,756.106,0.94736,0.64597,0.9861,0.84816,0.72188,0.77148,0.58729,0.77833,0.54087,0.92901,0.000370854,0.000370854,0.000370854
301,758.644,0.93548,0.65808,0.97867,0.87513,0.711,0.77674,0.59531,0.76325,0.52982,0.9256,0.000369054,0.000369054,0.000369054
302,761.238,0.88948,0.65746,0.9901,0.87103,0.72549,0.78025,0.59986,0.74928,0.52259,0.92319,0.000367254,0.000367254,0.000367254
303,763.752,0.91562,0.64266,0.98878,0.89002,0.69947,0.77036,0.58748,0.76488,0.54861,0.92634,0.000365454,0.000365454,0.000365454
304,766.3,0.92616,0.67148,1.01348,0.86679,0.71619,0.77403,0.59627,0.76459,0.52527,0.92928,0.000363655,0.000363655,0.000363655
305,768.778,0.92805,0.65554,0.994,0.89031,0.70203,0.77426,0.59856,0.75671,0.52391,0.92681,0.000361855,0.000361855,0.000361855
306,771.307,0.89029,0.62621,0.97489,0.89964,0.69575,0.76779,0.59101,0.76986,0.53201,0.92657,0.000360055,0.000360055,0.000360055
307,773.779,0.94035,0.64895,0.98531,0.8948,0.70405,0.78121,0.59317,0.76652,0.53,0.92379,0.000358255,0.000358255,0.000358255
308,776.301,0.92209,0.64522,1.01043,0.89368,0.70733,0.77732,0.59094,0.76995,0.52986,0.92553,0.000356455,0.000356455,0.000356455
309,778.781,0.93119,0.65867,1.00417,0.90602,0.70791,0.78255,0.59578,0.75935,0.52602,0.92325,0.000354655,0.000354655,0.000354655
310,781.301,0.94528,0.66089,0.97444,0.90387,0.70818,0.77851,0.58837,0.79661,0.54812,0.92892,0.000352856,0.000352856,0.000352856
311,783.828,0.91115,0.63666,0.96721,0.90585,0.70026,0.77359,0.59337,0.76693,0.52917,0.92166,0.000351056,0.000351056,0.000351056
312,786.368,0.8812,0.62271,0.98883,0.93481,0.69362,0.77895,0.59482,0.75396,0.51865,0.91836,0.000349256,0.000349256,0.000349256
313,788.834,0.88766,0.61792,0.98134,0.86775,0.70657,0.76729,0.58026,0.7832,0.54836,0.92433,0.000347456,0.000347456,0.000347456
314,791.345,0.94585,0.65747,0.99429,0.86876,0.71559,0.78158,0.59171,0.77476,0.536,0.92205,0.000345656,0.000345656,0.000345656
315,794.022,0.98656,0.683,0.99987,0.90631,0.69508,0.77606,0.58786,0.78329,0.53949,0.92258,0.000343857,0.000343857,0.000343857
316,796.617,0.94703,0.64563,0.98721,0.85885,0.7226,0.77946,0.59766,0.75724,0.53075,0.91732,0.000342057,0.000342057,0.000342057
317,799.214,0.97741,0.65857,0.97835,0.9124,0.68575,0.77457,0.59184,0.76942,0.52847,0.91825,0.000340257,0.000340257,0.000340257
318,801.85,0.86628,0.61545,0.9752,0.90451,0.70065,0.77643,0.60069,0.74787,0.51739,0.91614,0.000338457,0.000338457,0.000338457
319,804.328,0.90469,0.63171,0.97138,0.89869,0.69534,0.77745,0.59176,0.77113,0.52682,0.91942,0.000336657,0.000336657,0.000336657
320,806.813,0.93645,0.65224,0.99604,0.88795,0.69789,0.77517,0.58856,0.76569,0.52725,0.9129,0.000334857,0.000334857,0.000334857
321,809.261,0.90264,0.63157,0.9725,0.88057,0.71947,0.77893,0.59644,0.75484,0.52139,0.91403,0.000333058,0.000333058,0.000333058
322,811.764,0.8571,0.61076,0.97639,0.89602,0.71792,0.78397,0.609,0.73499,0.5068,0.90996,0.000331258,0.000331258,0.000331258
323,814.283,0.93249,0.64028,0.994,0.91437,0.71141,0.78091,0.60048,0.76381,0.51281,0.91459,0.000329458,0.000329458,0.000329458
324,816.831,0.91668,0.64605,0.99642,0.92053,0.70283,0.78353,0.59811,0.77241,0.51944,0.91984,0.000327658,0.000327658,0.000327658
325,819.343,0.8837,0.62178,0.97186,0.92843,0.69432,0.78216,0.60528,0.74359,0.50736,0.9135,0.000325858,0.000325858,0.000325858
326,821.885,0.9147,0.62296,0.99264,0.90078,0.71128,0.78895,0.61011,0.7426,0.50887,0.9183,0.000324058,0.000324058,0.000324058
327,824.398,0.9125,0.62375,0.9969,0.88947,0.70709,0.77957,0.60271,0.75281,0.51795,0.91725,0.000322259,0.000322259,0.000322259
328,826.881,0.91039,0.63601,0.98513,0.86585,0.73168,0.78587,0.59871,0.76246,0.52455,0.92391,0.000320459,0.000320459,0.000320459
329,829.358,0.87353,0.60794,0.97034,0.89294,0.71325,0.77543,0.59635,0.76539,0.52797,0.92203,0.000318659,0.000318659,0.000318659
330,831.853,0.90867,0.63227,0.97148,0.92998,0.6937,0.77945,0.5965,0.7778,0.51945,0.92115,0.000316859,0.000316859,0.000316859
331,834.314,0.90052,0.62233,0.95689,0.8904,0.7095,0.77557,0.59659,0.76238,0.5206,0.91468,0.000315059,0.000315059,0.000315059
332,836.849,0.90413,0.63611,0.9861,0.88421,0.71529,0.77623,0.59889,0.75973,0.52596,0.91634,0.00031326,0.00031326,0.00031326
333,839.354,0.86723,0.61008,0.96853,0.9092,0.70618,0.77827,0.60253,0.74664,0.51163,0.91087,0.00031146,0.00031146,0.00031146
334,841.941,0.91053,0.63253,0.97645,0.89091,0.71495,0.77723,0.59806,0.75254,0.52285,0.91201,0.00030966,0.00030966,0.00030966
335,844.367,0.90115,0.62612,0.97666,0.89421,0.7218,0.78507,0.60417,0.76251,0.51185,0.91898,0.00030786,0.00030786,0.00030786
336,846.912,0.90678,0.6308,1.00175,0.90517,0.7112,0.78042,0.6032,0.73266,0.50347,0.91012,0.00030606,0.00030606,0.00030606
337,849.433,0.90739,0.60733,0.98442,0.90598,0.71328,0.78136,0.60828,0.74322,0.50531,0.91309,0.00030426,0.00030426,0.00030426
338,851.905,0.91962,0.63016,0.96944,0.9099,0.71424,0.78746,0.60571,0.74812,0.5052,0.91042,0.000302461,0.000302461,0.000302461
339,854.381,0.88956,0.62699,0.98653,0.91168,0.69876,0.7722,0.59507,0.75871,0.51929,0.9113,0.000300661,0.000300661,0.000300661
340,856.908,0.89634,0.62713,0.98215,0.89331,0.71356,0.78058,0.60191,0.74234,0.5192,0.91133,0.000298861,0.000298861,0.000298861
341,859.383,0.87934,0.61284,0.98293,0.88565,0.71215,0.77961,0.59802,0.75224,0.51443,0.91214,0.000297061,0.000297061,0.000297061
342,861.853,0.86993,0.60706,0.96677,0.91128,0.71519,0.78673,0.60378,0.73289,0.50385,0.90727,0.000295261,0.000295261,0.000295261
343,864.369,0.92737,0.63314,0.97496,0.89883,0.71948,0.78375,0.60227,0.74935,0.50377,0.91064,0.000293462,0.000293462,0.000293462
344,866.883,0.85471,0.61618,0.96134,0.89933,0.73583,0.79203,0.60675,0.74713,0.50003,0.91076,0.000291662,0.000291662,0.000291662
345,869.374,0.86759,0.60987,0.95677,0.88415,0.73288,0.79056,0.61226,0.73213,0.4989,0.90923,0.000289862,0.000289862,0.000289862
346,871.845,0.86807,0.5985,0.97607,0.90441,0.71133,0.78262,0.6075,0.73833,0.50284,0.90705,0.000288062,0.000288062,0.000288062
347,874.375,0.89778,0.61074,0.96212,0.86231,0.73403,0.78529,0.60302,0.73673,0.5002,0.90589,0.000286262,0.000286262,0.000286262
348,876.877,0.89686,0.61492,0.9776,0.86948,0.7352,0.78282,0.60953,0.74127,0.50039,0.90807,0.000284462,0.000284462,0.000284462
349,879.448,0.8855,0.6105,0.96772,0.90213,0.72524,0.78388,0.6144,0.73018,0.49332,0.90707,0.000282663,0.000282663,0.000282663
350,881.958,0.90798,0.62857,0.9856,0.89522,0.72078,0.78044,0.60976,0.7345,0.5051,0.90755,0.000280863,0.000280863,0.000280863
351,884.44,0.87183,0.62169,0.96806,0.89306,0.7231,0.77923,0.60324,0.74026,0.50803,0.90911,0.000279063,0.000279063,0.000279063
352,886.942,0.91562,0.6218,0.95422,0.90839,0.70919,0.77775,0.60661,0.73122,0.50664,0.90499,0.000277263,0.000277263,0.000277263
353,889.413,0.88806,0.60334,0.95536,0.90994,0.71609,0.78564,0.60913,0.7298,0.49634,0.90529,0.000275463,0.000275463,0.000275463
354,891.922,0.84725,0.58408,0.98607,0.91163,0.70894,0.78406,0.60951,0.73436,0.49704,0.90396,0.000273664,0.000273664,0.000273664
355,894.419,0.87687,0.60558,0.96061,0.8936,0.71706,0.78084,0.6105,0.73207,0.49935,0.90436,0.000271864,0.000271864,0.000271864
356,896.88,0.88797,0.60954,0.96186,0.90306,0.72626,0.7886,0.61375,0.71315,0.49136,0.90236,0.000270064,0.000270064,0.000270064
357,899.329,0.86142,0.59244,0.96725,0.90367,0.73171,0.79552,0.61579,0.71112,0.49525,0.90213,0.000268264,0.000268264,0.000268264
358,901.819,0.87481,0.60389,0.96938,0.91823,0.73507,0.79366,0.62184,0.7031,0.48716,0.89846,0.000266464,0.000266464,0.000266464
359,904.314,0.85627,0.59883,0.95087,0.89722,0.73226,0.79131,0.61803,0.72203,0.48972,0.90112,0.000264664,0.000264664,0.000264664
360,906.847,0.90838,0.61712,0.96887,0.88425,0.74275,0.79525,0.61938,0.72096,0.4911,0.89869,0.000262865,0.000262865,0.000262865
361,909.331,0.89363,0.6193,0.96681,0.88937,0.73484,0.79323,0.61897,0.72789,0.49163,0.90377,0.000261065,0.000261065,0.000261065
362,911.907,0.89223,0.60689,0.95884,0.9115,0.72334,0.79305,0.62041,0.71624,0.48922,0.90252,0.000259265,0.000259265,0.000259265
363,914.431,0.90037,0.62007,0.97008,0.91729,0.71633,0.79176,0.61291,0.73839,0.50087,0.90198,0.000257465,0.000257465,0.000257465
364,916.894,0.91029,0.6137,0.97942,0.88201,0.74299,0.79013,0.61786,0.72268,0.49493,0.90276,0.000255665,0.000255665,0.000255665
365,919.495,0.89132,0.60312,0.97662,0.89617,0.72372,0.78919,0.62237,0.71577,0.49009,0.90134,0.000253866,0.000253866,0.000253866
366,922.053,0.86785,0.59796,0.95185,0.91511,0.72718,0.79415,0.62216,0.71186,0.48528,0.9007,0.000252066,0.000252066,0.000252066
367,924.525,0.85701,0.58079,0.95214,0.92945,0.71932,0.79583,0.6194,0.71076,0.48228,0.90157,0.000250266,0.000250266,0.000250266
368,927.04,0.86546,0.59961,0.94559,0.92714,0.73288,0.79664,0.62228,0.70831,0.48415,0.89777,0.000248466,0.000248466,0.000248466
369,929.539,0.86928,0.58904,0.97116,0.91597,0.72194,0.79653,0.61972,0.71995,0.49509,0.89943,0.000246666,0.000246666,0.000246666
370,932.052,0.86171,0.59265,0.96876,0.90109,0.72442,0.79381,0.61748,0.71418,0.49093,0.89847,0.000244866,0.000244866,0.000244866
371,934.538,0.87906,0.59477,0.96548,0.88171,0.74242,0.79284,0.61812,0.72604,0.48445,0.90205,0.000243067,0.000243067,0.000243067
372,937.096,0.87427,0.60997,0.97608,0.90971,0.73374,0.79522,0.61705,0.71449,0.48729,0.89758,0.000241267,0.000241267,0.000241267
373,939.599,0.92712,0.61127,0.97826,0.91531,0.72792,0.79454,0.61522,0.71652,0.49476,0.89749,0.000239467,0.000239467,0.000239467
